sdss_id,teff,logg,fe_h,mg_h,v_macro,snr,g_mag,bp_mag,rp_mag,plx,e_plx,gaia_dr3_source_id
57050396,5962.1816,4.2748165,-0.1151156,-0.22763447,14.720797,193.74342,11.36019,11.616287,10.94068,2.3963847,0.05654241,791772277513199488
57050402,5797.7534,4.2850356,-0.25406185,-0.24561873,7.080625,208.98103,11.475805,11.765579,11.019101,3.6668127,0.03014786,791772724190372480
57050441,5607.1953,4.5151553,-0.11340669,-0.04930993,5.648646,114.24779,12.856212,13.215566,12.335709,2.7380567,0.011979734,791781176685415552
57050445,5911.4834,4.1701474,-0.27602944,-0.29681358,5.42892,195.27992,11.274243,11.549318,10.833795,2.4519362,0.024560014,791781657721754496
57050458,5958.784,4.592624,-0.35254094,-0.32677457,7.3637733,116.46152,12.676048,12.974397,12.2181,2.6133387,0.0109638,791784372141075840
57050465,4822.884,4.717284,-0.20050704,-0.076699495,29.997355,92.55512,13.313075,13.858367,12.6183815,3.1309152,0.013139506,791785128055330432
57050497,6211.0317,4.594925,0.046610016,0.04739783,25.678413,204.50778,11.726665,12.031976,11.265877,1.8868006,0.027195347,791791037929978752
57050509,4060.1028,4.522427,0.018212078,0.022859126,4.1942,118.40088,14.064409,15.049797,13.078451,6.3007503,0.016165629,791792481038987136
57050527,5066.6064,4.5274963,-0.39356562,-0.19097504,6.630191,110.06952,12.831791,13.285384,12.210325,3.779281,0.02025098,791795848293341824
57050547,5807.507,4.0985894,-0.31399718,-0.2915606,1.9197263,103.85359,11.554131,11.8462925,11.097696,2.7213569,0.01874942,791800727376747776
57050575,5882.3306,4.2589197,0.16791928,0.054692023,2.452744,122.46477,12.051542,12.368326,11.575528,2.1485453,0.029873792,791806328013501184
57050578,5257.093,4.598313,-0.52828085,-0.38418514,6.5466,333.1436,10.851111,11.231527,10.29384,7.7983394,0.016516201,791806873471830400
57050582,5141.6084,4.68221,-0.118802555,-0.042076875,4.646516,161.91737,12.136817,12.604974,11.5089245,6.3057704,0.013067637,791807766825027072
57050640,5072.842,4.7387414,-0.21307819,-0.0817518,4.7638474,133.28923,12.990274,13.466195,12.355548,4.4153037,0.014750076,791822030413941376
57050643,6090.655,4.530111,-0.06705209,-0.18657787,5.657501,112.57244,12.641755,12.926463,12.199783,2.0150661,0.0145716155,791822545810014720
57050705,6359.561,4.4619184,-0.37073702,-0.4758296,9.450123,112.57726,11.247748,11.474456,10.861029,3.2539144,0.02923871,791837011260429696
57050729,5874.8154,4.281108,-0.10148695,-0.097608894,5.001579,138.45656,12.268691,12.573955,11.805299,2.1752553,0.014845847,791839107203879424
57050824,4686.8145,4.8079996,0.0030274559,0.04972364,0.5296018,69.31521,13.655262,14.308244,12.880841,4.465463,0.014158834,791857042987286784
57050834,4477.89,4.643969,-0.19894645,-0.14029872,9.694482,71.838165,13.433597,14.27398,12.531253,7.0537944,0.013956013,791858589175512320
57050853,5611.677,4.522062,-0.41891927,-0.348788,1.6435974,117.412125,11.315418,11.640589,10.819882,5.71594,0.022783713,791862403104466816
57050887,5153.256,4.7154775,-0.2853879,-0.1262829,4.74667,191.7557,12.196337,12.628577,11.600738,5.6171513,0.012374897,791868347341274496
57050905,5696.9595,4.400453,0.21913075,0.18281396,4.6777134,241.56102,11.378085,11.739568,10.85114,3.861316,0.026707735,791871680235882880
57050986,4010.6594,4.784185,-0.08974845,-0.027253851,5.043058,126.56584,13.834957,14.696533,12.921264,6.862126,0.014309386,791886695441538560
57051068,4585.8857,4.5712533,-0.49663702,-0.5576462,9.850699,68.06062,12.332835,13.032115,11.520937,10.231064,0.062918164,791905799456624256
57051149,5499.3696,4.6447,-0.13330226,-0.10528841,6.8154,191.79253,11.700898,12.075158,11.14461,5.461936,0.032057717,791921123899337088
57051151,6003.8604,4.618796,-0.21349163,-0.20741554,29.994476,87.60425,12.571948,12.8847065,12.100383,1.761088,0.012974572,791921192618804352
57051185,4115.77,4.4901576,-0.16326906,-0.00036573797,3.842149,84.20699,13.7807665,14.704375,12.825013,6.6997404,0.013325839,791927755328824320
57051214,5679.834,4.0039806,0.04297805,0.056759853,6.70839,145.0898,11.929065,12.265935,11.426038,1.6846243,0.04870147,791935451910664960
57051217,6006.5503,4.511085,0.048614137,-0.053305466,6.1341243,105.00927,12.562442,12.86524,12.103561,2.205379,0.012405603,791935932946997632
57051279,4659.5786,4.7274194,-1.2524556,-1.2357545,4.8876224,90.799904,14.026009,15.298529,12.907911,12.594977,0.035163444,791946584466425344
57051317,5690.5464,4.003975,-0.22830448,-0.23525241,0.17619571,142.13559,11.776452,12.074902,11.312442,2.0504553,0.019190894,791954830803070720
57051365,5826.7812,4.2793446,-0.15300682,-0.23812847,2.7000108,109.49953,12.409133,12.71532,11.945168,1.7801319,0.013850545,791963729975280128
57051487,6747.884,4.1305623,-0.11864614,-0.47471303,29.98342,514.71893,8.937644,9.010388,8.552415,5.312556,0.11472579,791983276369432576
57051495,4944.2427,4.5197644,-0.090912975,-0.0055999453,2.3158367,120.9123,12.957267,13.441833,12.316424,4.4041605,0.015665814,791984277098821248
57051504,5121.0664,4.5605965,-0.020913946,0.00093154155,4.2685575,144.13895,12.349279,12.797159,11.743895,5.0988746,0.011347428,791986991518118912
57051601,5951.2256,4.4412956,-0.1473215,-0.19929756,6.8696423,190.65276,11.265675,11.551238,10.818488,4.191149,0.01914144,792010253061070336
57051603,6230.479,4.135464,-0.0087424815,-0.19485098,15.353972,519.8547,8.559965,8.790567,8.170017,6.695878,0.017912067,792011558731092736
57051606,4866.9517,4.6235676,0.05070418,0.10597282,4.030543,195.51338,12.013481,12.554364,11.323968,7.2013564,0.017796692,792012138549044480
57051615,5983.676,4.0697193,-0.4562904,-0.4210458,8.046649,75.02051,11.185591,11.4351225,10.777696,2.5975034,0.022681512,792013963912780544
57051864,5408.3306,4.5695653,0.043627348,-0.025028694,6.433254,126.811035,12.820464,13.198449,12.218947,3.3911238,0.010886961,792062582942496768
57051871,5490.2266,4.6688113,-0.15272124,-0.13845266,5.9516335,240.66795,11.577282,11.959764,11.025431,6.1003346,0.018484162,792063716813863936
57051903,5870.5264,4.6028934,-0.024538813,-0.061596934,15.519798,122.08545,12.537438,12.887177,12.0218115,1.9937657,0.02179759,792071069797692416
57051930,5476.8086,4.470878,-0.38086107,-0.16203484,0.8003866,129.58751,12.375306,12.731893,11.8560505,3.489494,0.011795146,792075777081844864
57051933,4782.3555,4.494793,0.05797723,0.04924859,5.201948,81.70382,13.359817,13.926314,12.650369,4.1552534,0.012123156,792076051959752064
57052149,5372.3354,4.6307845,0.010466509,0.0040251813,3.8786001,177.92888,11.900783,12.303692,11.331367,5.372431,0.018669978,792104050848961152
57052383,5817.522,4.038115,-0.18890461,-0.24388433,4.6226926,100.21001,12.672902,12.962844,12.228185,1.5075057,0.0123658,792149375641382144
57052414,5614.882,4.1480813,-0.8896594,-0.45620176,3.5296648,126.052185,12.388875,12.689899,11.924857,2.8295476,0.011414469,792155457315062400
57052498,5857.247,4.0257664,-0.18199036,-0.23073363,3.6657917,226.16826,11.244992,11.537334,10.789496,2.528332,0.017837593,792172224867388672
57052639,4844.514,4.7645698,0.07617819,0.18292312,4.411311,157.8554,12.641179,13.2100725,11.933591,5.7123857,0.011577725,792206790764106496
57052676,5461.9775,4.3633847,0.11500776,0.071741074,2.7590005,113.19925,12.949482,13.094207,12.215019,2.017562,0.01846565,792214345612055552
57052733,5807.5713,4.3258867,-0.118533924,-0.20539038,1.4872257,140.58496,12.299022,12.596918,11.844422,2.338519,0.012237749,792226444534385536
57052783,5892.919,4.5586476,-0.12403975,-0.19672781,1.8121262,173.44754,12.023393,12.321656,11.5640545,3.2734199,0.013735514,792234312914487680
57052805,5290.3105,4.602255,0.045807935,0.057808064,4.8348365,105.69126,13.088647,13.495421,12.5173235,3.064963,0.011889893,792239329436260608
57052821,4185.635,4.780619,-0.27895275,-0.26902777,3.6255155,151.46674,13.575167,14.439905,12.661468,7.60924,0.013676694,792242902849050368
57052824,5731.067,4.703179,0.38934347,0.36381692,2.2023215,98.56428,11.658377,12.038356,11.119502,4.4711685,0.016336866,792243143367219840
57052829,5783.891,4.1591268,0.246023,0.15347803,5.195822,305.69492,11.020418,11.34107,10.538854,2.8866289,0.016946265,792244174159371264
57052845,5783.8994,4.6189427,0.007557718,0.09430754,22.244465,119.76687,12.891561,13.258153,12.362238,1.836975,0.020291086,792247232176063360
57052878,5231.6255,4.515081,-0.23991767,-0.13697776,2.1647053,177.20844,12.601821,12.81422,11.828268,-9999.0,-9999.0,792252592295235840
57052955,4836.1787,4.608844,-0.033909917,-0.019031426,5.3423376,157.13383,12.950164,13.499582,12.253374,4.764008,0.024768801,792265374117910016
57052986,5074.5967,4.7047772,0.12814902,0.12497949,6.537994,72.66778,12.653291,13.136621,12.014901,4.583761,0.011527089,792271077834468480
57053058,4543.558,4.5960894,0.10411226,0.13453072,6.2989287,153.8888,12.819293,13.489084,12.035486,6.3242226,0.074914195,792283138102712832
57053064,5703.943,4.584125,0.1682843,0.0671523,4.246307,226.85173,11.534872,11.89549,11.012289,4.8087416,0.017298684,792284031455893376
57053065,4843.318,4.6775165,0.069265775,0.054307807,6.050078,108.26185,12.989894,13.553498,12.285185,4.7999434,0.013481434,792284031455893504
57053093,5713.7524,4.6653214,0.4149312,0.32341135,2.7419944,68.23139,12.196746,12.59033,11.646957,3.4663434,0.012870263,792289597733500416
57053111,6133.3794,4.1033473,-0.005860544,-0.14826903,8.385383,251.12454,11.119657,11.371072,10.714901,2.491742,0.018276598,792292587030714880
57053122,5700.2817,4.262798,-0.18970448,-0.07436611,0.85382885,205.11961,11.390847,11.712716,10.904659,3.463451,0.01967836,792294236298144512
57053171,4737.757,4.9311404,-1.4499704,-1.623926,6.8006516,189.77917,13.782271,14.811129,12.440078,-9999.0,-9999.0,792299940015257472
57053293,5556.3438,4.622201,-0.28879744,-0.23793556,5.3874288,325.52496,10.846132,11.160521,10.354568,5.475682,0.11797996,792317669639696512
57053341,5983.6045,4.525466,0.21429701,0.10904875,5.9005284,265.7471,9.529417,9.84207,9.049255,5.6325336,0.04011015,792328664755942144
57053372,5534.563,4.6096334,-0.03271544,-0.07115758,5.362253,288.10333,11.830887,12.198403,11.299267,4.748374,0.012715868,792334231033553408
57053425,6018.766,4.339424,-0.55888546,-0.5018606,11.37303,280.0548,11.594956,11.841358,11.189566,2.8461938,0.022175713,792345123070625664
57053502,5863.8726,4.0681505,-0.237487,-0.26717746,6.2947235,160.46346,11.976163,12.281762,11.507711,1.7065264,0.014268301,792359691599306496
57053511,5774.4604,4.8065104,0.028296864,0.047198564,7.4364357,124.43753,12.760398,13.100598,12.157542,3.001882,0.026085164,792361787543788800
57053531,5666.198,4.1717725,0.06293542,0.027459498,6.1450777,146.35521,12.064357,12.386767,11.584085,2.163543,0.015896507,792366666626195328
57053637,5630.961,4.4479675,-0.2501633,-0.23012914,5.1425724,162.60358,12.642436,12.467631,11.61497,4.1895356,0.8330642,792387076310746496
57053641,4993.956,4.6950216,-0.18471129,-0.17876065,8.007182,92.72837,13.555033,14.106889,12.852366,3.4266026,0.10470064,792387419908133760
57053665,5602.8047,4.7581778,0.15700817,0.092248656,6.4929256,106.8818,12.786291,13.190367,12.2219515,2.4481182,0.012528421,792391302558544768
57053666,5866.0615,4.228471,-0.28298405,-0.18809469,4.1484947,140.89012,12.035076,12.330934,11.577875,2.680215,0.013027249,792392161552031616
57053718,4780.584,4.372494,0.29324505,0.2762406,4.089583,78.761314,13.2960825,13.799321,12.646304,3.316207,0.0126329055,792404943374706176
57053786,5623.3633,4.1665063,0.18139252,0.10346364,4.408794,107.67763,12.769261,13.130963,12.248788,1.6241452,0.010944049,792419168306334720
57053793,5619.001,4.4589825,0.3192008,0.32135797,3.9396787,80.5055,12.013313,12.391936,11.474194,3.4170632,0.012562432,792420199098503040
57053801,5223.8457,4.436068,-0.3104753,-0.22977535,5.942483,172.4353,12.130653,12.5114565,11.585014,4.7434845,0.012491039,792423699495083648
57053827,5294.614,4.4361463,0.014876805,0.04664813,6.110476,143.06036,12.585611,12.984887,12.027213,3.4400716,0.011294325,792427277204687488
57053910,5866.0435,4.4847283,-0.058206577,0.00785661,2.73677,115.183235,12.479005,12.802711,11.995422,2.5948024,0.010969421,792442154971373056
57053914,5486.066,4.560723,-0.10665105,0.100629546,1.4340175,396.4437,10.329959,10.717307,9.7721195,9.704486,0.014844366,792443185763977088
57053992,5450.0166,4.1148696,-1.4991163,-2.03729,10.7015915,199.94638,13.12201,14.779489,11.884986,48.58984,0.015913203,792456242464056320
57054014,5299.8765,4.545929,-0.34550634,-0.21719213,4.231525,201.33151,11.848751,12.239708,11.290163,5.591326,0.011752714,792461155906624512
57054021,6054.109,4.228626,-0.29925808,-0.25184324,6.910317,199.6334,11.463861,11.736304,11.029379,2.4368625,0.018002149,792462495936454144
57054130,4764.099,4.762431,-0.17836994,-0.025923343,3.0015013,112.93961,13.176847,13.738092,12.457887,4.787379,0.01637473,792480431719856000
57054159,4093.3015,4.7366757,0.0005488166,-0.012342916,3.4397461,182.06169,13.438756,14.253567,12.553855,7.159688,0.011868907,792487131868810496
57054239,4877.3237,4.758749,-0.3671121,-0.23924947,9.413777,270.76202,10.16138,10.676801,9.488275,13.652712,0.051871188,792505239451032576
57054267,5639.453,4.353881,-0.29263517,-0.21749505,1.3817252,127.19206,12.15739,12.464672,11.690425,3.2316499,0.012971064,792510457834598272
57054290,4184.4844,4.533587,-0.21214032,-0.1804745,9.731628,352.03604,12.257086,12.978764,11.427268,7.530293,0.085032396,792514482220238464
57054300,4976.517,4.71932,0.0362175,0.073947236,4.8087163,167.51314,13.1705675,13.688818,12.500376,4.0162106,0.0129807275,792516612524027904
57054360,6017.1807,4.232446,-0.22843856,-0.26058584,6.4603367,712.328,9.523567,9.782899,9.087825,4.8805914,0.1368326,792529772303769216
57054366,4103.1562,4.476541,-0.62154907,-0.83256704,28.217455,111.424355,13.3769455,14.575735,12.286453,9.885551,0.1552657,792530974894609792
57054378,5674.1943,4.103679,-0.24128379,-0.06440609,2.3737926,270.24332,11.802519,12.1305485,11.306096,2.5372307,0.011721989,792532963463392256
57054461,5742.1504,4.2954483,-0.05390113,0.03237725,1.5605315,86.50011,12.42125,12.766824,11.911949,2.1951845,0.014326729,792547398849554816
57054470,5913.768,4.587035,0.12384471,0.06862722,6.000171,1030.8518,9.073268,9.411759,8.561453,10.081842,0.025765877,792549013757246976
57054548,6413.7114,4.061019,-0.4845551,-0.5830295,11.009605,467.0881,10.177,10.359118,9.849967,3.6036189,0.016752396,792566017531702016
57054558,5739.362,4.1526375,0.048348837,-0.04038282,6.030589,191.72382,12.352791,12.670997,11.871808,1.9382079,0.01180317,792568495728955136
57054565,4055.0383,4.423149,-0.07895193,-0.014610309,5.5894647,83.40386,14.371009,15.336116,13.3968,5.474434,0.017172942,792569526521098624
57054673,5738.0093,4.4752016,-0.05190724,-0.05084408,2.7650814,155.21371,10.714806,11.04294,10.218508,6.177815,0.012276736,792592513186024576
57054694,5392.7485,4.6238647,-0.2041723,-0.13971712,5.9938912,183.0561,12.419025,12.816921,11.857383,3.9105706,0.031114157,792594746569035008
57054784,5510.287,4.0736876,-1.4741924,-1.7629596,9.551196,114.71914,14.699542,16.042255,13.555608,16.248463,0.019429775,792614915735411712
57054785,4145.096,4.7812996,-0.04838766,-0.1459375,4.8261914,137.84344,14.108767,14.938594,13.203288,5.109382,0.06182504,792614984454888320
57054787,5888.677,4.4853272,0.1709936,0.14014031,3.151837,107.8661,12.201292,12.542238,11.701612,2.764533,0.011392369,792615499850958976
57054790,6002.1206,4.1475744,-0.098766856,-0.19509771,9.899307,106.62669,11.287085,11.5714245,10.847505,1.879803,0.045310874,792615706009389440
57054815,4351.3213,4.53088,-0.09718699,-0.06303422,1.9698384,105.20212,14.484678,15.1591015,13.692415,3.3021545,0.017211672,792620447653310848
57054817,5829.5474,4.8287067,0.10001518,0.045620896,5.758614,90.01829,11.951518,12.32688,11.412854,4.7069845,0.012693926,792621031768862464
57054830,4152.8833,4.3558683,0.034648333,0.038254466,6.7592034,106.87562,13.625096,14.3419895,12.776806,4.4136086,0.09348138,792624399023205632
57054855,6047.18,4.592304,-0.24349551,-0.19712287,5.05332,193.63405,12.2585335,12.551941,11.762201,-9999.0,-9999.0,792629243746314496
57056052,5682.067,4.3647823,0.08658434,0.09664079,10.7344885,166.09718,10.793397,11.100608,10.245188,4.0682096,0.41491574,792811831395049216
57056154,5482.382,4.591804,0.21303315,0.28139472,2.0521202,86.14635,12.184033,12.599329,11.60958,3.9876049,0.014915078,792825742794045312
57056231,5776.4,4.1482744,-0.74180585,-0.6703142,7.4267936,117.76191,10.875665,11.126406,10.46088,4.711715,0.01715571,792837498119608064
57056503,5824.522,4.693695,0.20791252,0.15261774,7.95126,74.044876,12.719877,12.62233,11.734341,2.5870771,0.073856495,792881100627964160
57056648,6384.5254,4.2680974,-0.31485683,-0.51649404,29.99719,67.769066,10.998675,11.089132,10.812787,1.5112783,0.0241335,792906251956049280
57056653,5821.342,4.1843243,-0.016768817,-0.15059388,3.313426,63.474655,11.603579,11.891464,11.156625,2.7479417,0.020255338,792906732992385920
57057953,5988.574,4.443313,0.10934635,0.019958708,1.5303322,111.54277,10.95461,11.259253,10.488577,3.9314985,0.018969499,793106947189106816
57058066,6948.0605,4.8474774,0.20670086,-0.06433677,29.99705,98.62104,10.844836,11.073719,10.459751,2.8031054,0.07012268,793125909468048256
57058539,4065.5278,4.833843,0.3043667,0.20533596,1.3364573,60.729507,14.050892,14.971695,13.102462,5.665214,0.023297375,793203635491564800
57058598,5707.3926,4.590354,-0.0035811972,0.015757307,5.7215595,108.681114,11.734647,12.088473,11.215748,3.1200793,0.017126406,793215794544235264
57058643,5905.1753,4.1752477,-0.030990062,-0.05547273,1.1568494,75.77477,12.235222,12.552238,11.758632,1.6928253,0.015702615,793222773865816448
57058652,4057.3943,4.6614966,-0.22531003,-0.17161468,5.4667883,77.70975,18.68114,-9999.0,-9999.0,6.079866,0.34124178,793223357981070208
57058787,5793.5894,4.3329654,-0.40442902,-0.359006,3.681312,76.487625,12.046947,12.324002,11.609963,2.4709358,0.018221052,793248264496652288
57058801,5067.976,4.548025,0.13793969,0.21070719,2.1057723,103.56502,12.138371,12.612545,11.510293,6.127256,0.113019034,793251906628921216
57058814,4871.9976,4.652738,0.22419965,0.24345109,2.9770367,126.77064,11.886637,12.397103,11.227711,6.660338,0.019147117,793254625343273344
57058852,4078.4907,4.8351,0.08633535,0.15373823,0.103376456,71.46862,13.542627,14.34175,12.668061,6.8167562,0.020233417,793260393483995776
57058857,5661.4067,4.7260423,-0.12037894,-0.053708304,5.231556,77.15577,12.151215,12.504699,11.630323,4.398765,0.095911495,793260840160594176
57058889,5366.66,4.5857368,0.22158203,0.12993015,1.8634431,75.570915,12.526891,12.934596,11.926108,3.678881,0.013989828,793266612596638080
57058943,6332.2646,4.161179,-0.11116681,-0.27927336,29.99216,155.62009,10.699531,10.941004,10.302451,2.1357808,0.017024225,793276989238091008
57058961,5661.3037,4.605934,-0.23944445,-0.25878316,1.4849404,164.00081,10.564416,10.892816,10.067444,7.88043,0.017133825,793280734449572224
57058975,6130.753,4.6098638,0.056412976,-0.19169247,15.522809,157.90572,10.095457,10.365235,9.662072,6.340056,0.017386746,793284380876660864
57058985,6089.5674,4.2814274,-0.4592731,-0.45221448,4.6793723,75.334465,11.354559,11.603717,10.947461,3.2589939,0.01925042,793285995784385408
57059045,5980.5,4.5180697,-0.064976916,-0.17742433,2.6501975,98.13629,11.413343,11.698202,10.967919,3.7436962,0.01923524,793295788309805312
57059155,5890.133,4.5749984,-0.08223358,-0.2751747,29.726177,102.92381,11.771352,12.10611,11.259828,1.7397729,0.020203477,793315407720093824
57059158,5659.419,4.4088473,-0.44349337,-0.22955723,16.950401,72.88223,12.571288,12.897524,12.080565,1.7685039,0.015108493,793315957476191488
57059178,4119.8374,4.8050036,0.14849173,0.16144606,2.3020177,215.85034,11.583101,12.319842,10.662713,13.921977,0.14852521,793319457874445056
57059395,6433.241,4.349425,-0.28512698,-0.3660523,9.860292,345.3149,9.094988,9.306822,8.728814,7.1383934,0.01899483,793354783980517376
57059453,5622.919,4.457443,-0.33745554,-0.0907243,4.3907175,86.76266,12.383677,12.729145,11.874967,3.216586,0.012903925,793362235748529920
57059547,5887.125,4.4887333,-0.27114293,-0.17193073,6.7816267,73.72233,12.460697,12.76374,11.988244,2.7600923,0.016386349,793376946011761664
57059624,4854.0786,4.5406537,-0.04961829,0.013918037,8.641113,83.06613,13.129312,13.674461,12.43475,4.3614116,0.057875168,793390518108418944
57059680,6037.752,4.3425803,-0.3505816,-0.26097345,6.033513,106.73475,11.920408,12.207132,11.47348,2.4022353,0.021514427,793398588351716224
57059692,5986.5483,4.5879474,-1.4922014,-1.4043543,6.1637955,68.55674,11.936747,12.200066,11.504432,3.878913,0.015612132,793401341425993984
57059792,4735.822,4.8676724,-1.4502456,-1.9435178,7.618378,82.66857,14.503241,16.105669,13.28423,19.384161,0.027543902,793420548519760768
57059799,4614.342,4.775013,-0.07714734,-0.0934675,0.91938955,67.67817,13.669266,14.261536,12.941851,4.0114665,0.019599015,793423533522266240
57059908,5815.947,4.503405,0.47592244,0.43033597,2.4259608,97.39274,12.136287,12.498217,11.618225,2.4856105,0.012589294,793439407721391104
57059921,4715.4966,4.7346807,-0.14398102,-0.010519045,2.161836,142.36864,12.15814,12.74903,11.4328165,8.012999,0.014499924,793442397018626816
57060011,5567.592,4.0433702,0.07412976,0.026757402,5.608234,84.94338,12.287647,12.633307,11.7830515,1.871633,0.014148739,793458344231923328
57060056,5523.2,4.095794,-0.18300965,-0.0608607,3.886161,63.374157,12.70308,13.04164,12.2033825,1.6686298,0.018005261,793469098830038144
57060058,5670.573,4.641789,0.11068941,0.104708344,4.5281224,65.69027,13.25871,13.352981,12.428075,1.8549094,0.05229327,793469167550412544
57060062,6181.354,4.074639,-0.29036084,-0.32277933,11.269162,142.19308,10.941306,11.189714,10.535166,2.7850573,0.08509141,793470507579308160
57060089,5777.1333,4.6715117,0.07789605,0.026292307,5.2810254,139.05498,11.323886,11.678797,10.812573,5.3091917,0.03628918,793475829044056064
57060176,5189.8447,4.7026625,0.09933711,0.13982525,4.1422997,176.34352,11.322814,11.792963,10.694315,8.208158,0.022202235,793489920833116928
57060317,5590.254,4.265747,-0.3849888,-0.33861512,9.206031,65.44501,12.715769,13.061002,12.201621,1.5965267,0.11092579,793510875976873216
57060325,4963.4526,4.582641,-0.03584312,-0.09034001,8.108818,151.42882,11.385988,11.866034,10.749279,8.675303,0.020251574,793511876705893888
57060358,5681.9946,4.411658,0.07227079,-0.0299719,7.8383484,63.846813,12.7291765,13.070082,12.193169,2.061962,0.03341227,793519878228334592
57060416,5457.1035,4.671587,-0.026965516,0.055232476,7.206322,80.53821,12.568742,12.978297,11.999489,4.026461,0.0158374,793533003648390144
57060440,5055.5337,4.629529,0.23145421,0.22400159,9.68474,77.41008,12.807058,13.272704,12.188259,3.8476567,0.01868536,793538471143381888
57060447,5546.242,4.474066,-0.26697046,-0.3238693,5.892456,85.3948,12.379075,12.720809,11.8747835,3.1555645,0.019907182,793541112546642944
57060485,5810.009,4.345915,-0.19400772,-0.23266338,5.9656816,87.478004,12.077817,12.372428,11.625976,2.6518185,0.015256093,793546575745656448
57060508,4947.172,4.6590495,0.062386356,0.071610406,6.131257,87.635376,12.652866,13.140414,12.011702,4.784377,0.0137433205,793550119094662272
57060523,5994.4185,4.388466,-0.46466932,-0.28467155,11.359791,66.67606,12.464997,12.755246,12.012546,1.5930308,0.014659143,793552283758174848
57060565,4629.4873,4.572939,-0.13218085,-0.062029354,22.481966,174.12498,11.265855,11.838838,10.551145,8.264584,0.037411805,793559430583749888
57060615,5337.017,4.6213403,0.015271796,0.050376147,10.227084,85.5539,12.214363,12.648921,11.613934,4.0633807,0.028085865,793566646128777856
57060623,6535.6753,4.2725196,-0.12371396,-0.2073422,15.282268,75.33533,11.794404,12.028164,11.409793,1.632072,0.01718311,793568089237789056
57060730,5741.7456,4.2318063,0.032940272,-0.072738275,8.16176,62.51044,12.598588,12.900627,12.14251,1.9827147,0.015889583,793583791638248576
57060737,5566.8516,4.475343,-0.2441539,-0.26070958,10.2074375,89.81812,12.063135,12.3820505,11.5826435,3.1614034,0.11483226,793584474536453248
57060841,4929.964,4.0893164,-0.39251313,-0.11580488,11.0051155,82.01916,12.557671,13.027707,11.92715,5.4886045,0.017440617,793599356599715072
57060847,6910.6763,4.7024074,-0.14591995,-0.7145997,29.98161,110.12112,10.838071,10.898073,10.67766,1.2835591,0.033992484,793600868428166912
57060853,4445.281,4.8007965,-0.06871451,0.08828513,2.1178257,64.5106,13.495526,14.214695,12.670622,5.3415914,0.016600074,793601555622946432
57060912,5788.484,4.131647,-0.27942467,-0.18559481,3.9594095,174.01855,11.926683,12.224853,11.468117,2.0895016,0.016626177,793611485587328000
57060914,5340.2134,4.54414,-0.07306542,0.05504977,7.4274898,63.83586,12.654411,13.089586,12.0582905,3.9970467,0.020528799,793611554306804096
57060930,5261.8804,4.704462,-0.04286751,0.103930846,4.089138,106.81298,13.276918,13.7679205,12.626879,3.5519133,0.019966956,793613959488483712
57060937,4810.206,4.7174387,-0.031185547,-0.01997858,6.514213,253.93729,11.98753,12.533833,11.296732,7.8249965,0.016050657,793615089063334528
57060946,5396.2563,4.097789,-1.1156763,-1.0347887,5.9564457,83.84654,12.81615,13.1231165,12.344894,3.0096169,0.017986452,793616845706502784
57060949,5630.6265,4.6764426,0.38995606,0.25770253,4.198736,164.72365,12.457397,12.86238,11.898978,3.4490995,0.015755488,793617670340219008
57060992,5847.3374,4.5621753,0.37122613,0.27167484,6.0721827,102.895805,12.294328,12.667285,11.760668,1.8726208,0.05872207,793629073476733056
57061043,4804.782,4.6637864,0.035916585,0.20799592,5.5877686,80.32891,12.829456,13.384927,12.13085,4.9884806,0.0181621,793637251094465024
57061047,5663.939,4.147616,0.017635725,-0.0782777,6.8859043,73.42943,12.584475,12.912353,12.097529,1.607332,0.016641198,793638251823522304
57061146,4110.072,4.7943573,0.14064404,0.075449094,3.3134942,113.74096,13.180195,14.131231,12.212935,9.230454,0.017966744,793659005105509120
57061167,4855.7905,4.457175,-0.077443875,-0.024422335,7.9929695,68.31204,13.509301,14.069858,12.802631,3.1556447,0.098058686,793663952907830016
57061180,5214.6196,4.4675694,-0.49877438,-0.3761567,5.240753,75.34681,13.007137,13.38351,12.466503,3.3586364,0.022598073,793666869188926720
57061216,5047.7573,4.8791485,-0.26487896,-0.20002641,10.180984,135.15791,12.106182,12.68275,11.380433,7.8523183,0.047132686,793674978087183616
57061228,6827.3633,4.302925,-0.32211253,-0.6742784,29.990503,376.7752,10.4679575,10.462203,9.951633,2.9892511,0.12899728,793677318846881152
57061231,6021.2876,4.3247123,0.080780305,0.0046718456,29.997341,122.75448,11.148115,11.432711,10.702555,2.8252416,0.018393278,793677662443404544
57061268,5825.361,4.0856295,-0.33561188,-0.20597649,3.429759,123.7972,11.897029,12.218148,11.409004,1.5088428,0.020428976,793687695486997760
57061277,5826.299,4.235625,-0.25516167,-0.22468705,7.356202,66.30196,12.416109,12.717435,11.956708,1.8295513,0.01644441,793688584543568512
57061281,5896.2397,4.4477754,-0.13369547,-0.15755409,7.218487,88.84115,11.942666,12.238912,11.484945,2.7767017,0.041641373,793690375546588288
57061354,5692.1484,4.1544633,-0.0849527,0.03556347,0.5597695,144.25778,12.666446,13.007774,12.165157,1.746205,0.01429733,793706314168571008
57061370,5559.405,4.5155926,0.039715048,0.051161524,5.9621015,79.88105,12.145986,12.518063,11.615332,3.7453496,0.016053997,793710471696916992
