sdss_id,teff,logg,fe_h,mg_h,v_macro,snr
54502910,5700.653425106193,4.140680449539552,0.0122785982975338,0.0076084775348553,0.1040296998851212,66.7
54503059,5341.924893058218,3.990401570011797,-0.068298759576613,0.1964030915148603,4.747963188125845,174.93
54504429,4550.863155967501,4.482679132911823,0.0133003504549106,-0.0807399502378829,4.720952604467311,119.26
54504468,4850.740828982632,4.87135246047355,-1.421264282051651,-1.8462242813927348,4.185613056808334,207.39
54504496,5258.665878482073,4.467424556196026,0.1837346787521733,0.1296666715348926,3.2041280878534018,101.44
54505373,6704.762668446762,4.390136908380665,-1.4765077779983573,-2.146524213991816,20.552533360036566,377.41
54505994,5325.489910682892,4.738766858773444,-1.472562631183176,-2.3711601940813565,7.583050693474126,132.99
54507371,4625.052955152038,4.248956467800235,0.0166440450001403,-0.0290849694605926,9.049763291760843,102.54
54512248,5437.622020141358,3.9741791740681447,-1.282047672244692,-1.9113336958521383,15.6737188118155,235.88
54513355,5293.267914549768,4.69981249138995,-0.2556225478319268,-0.2486108888277709,5.579877600781334,118.53
54514610,5017.964596864162,4.631791635690263,-0.1453952656207504,-0.0097297461276303,5.873135756944066,126.51
54515018,4090.739559911108,4.716489403040895,-0.2409470631687862,-0.1332471799519956,5.27158266732901,126.14
54522031,4640.164780208522,4.583356910785472,-0.013970202717229,0.0266380318803305,6.268520340152133,281.16
54539594,4753.522833464974,4.667031463672095,-0.2671422575815383,-0.1732750161560406,3.110743050354891,85.11
54539881,4061.984095994945,4.376145736535569,0.0093559427899327,-0.1106779602835958,1.7614948520475024,77.09
54540060,4862.520856962815,4.796652425057354,-0.1647216016475378,0.0003709125647815,3.40189214089482,129.08
54540127,4606.008011493631,4.466749948364842,0.1692447507522917,0.1344886470562552,6.241610593782256,109.19
54541380,4542.753555574786,4.694481580246392,-0.2684084478241202,-0.1853237509620669,4.270445427804215,81.19
54541648,4909.673235591374,4.8712310255090285,0.1950927173019185,0.1134202996555264,6.382683670237648,242.37
54541775,4311.911888529898,4.625758851012649,-0.0963789359077093,-0.0664573042712999,2.618088686628228,177.84
54542118,4166.677922567434,4.695316049499486,-0.4213443294657901,-0.4145572258567716,5.500363857164491,90.43
54542120,4808.97,4.4435,-0.0202,0.0367,13.3691,95.82
54542428,4310.9269138216605,4.5151421247374905,0.0261084243686678,-0.1244275555658095,3.431928804279738,90.23
54542673,3975.921009587326,4.599321887176935,0.1167758051135787,0.0418770639472512,3.049844244651394,89.17
54542702,4770.301570971038,4.598666142196444,-0.2870667832321132,-0.1058309174268674,3.19302841890161,156.81
54543162,4401.147448333416,4.365923316698855,0.0311423839960092,-0.0122605615319176,2.407986537389539,140.7
54543629,4792.263441426067,4.381221268638646,-0.1881502776776217,-0.1054933949273405,2.666037855730205,173.79
54543699,4597.491681722265,4.373867500419584,0.181873873590932,0.1886719787756941,13.560709457801735,89.18
54544725,4552.954587667558,4.721958209172189,-0.0440630661124317,-0.0086376577600418,8.243520683061979,77.09
54544889,4990.97,4.5641,0.0942,0.149,14.6744,138.63
54545035,4778.918384148178,4.61937646752943,0.0348823972277377,0.0522944432210379,1.058614019881281,120.63
54545204,5029.718443510504,4.474072427397791,0.0813769401424008,0.1787180191775751,3.3999169460420324,115.38
54545350,4656.34337521994,4.588471492015408,-0.1362539143003504,-0.1886472115649522,0.1033763214945793,96.11
54545592,4993.616176280423,4.477615738776735,0.1184390282407176,0.188917042223408,6.63609020119633,106.54
54545887,4314.823263511229,4.675047882092242,-0.2118988998828889,-0.2624521019717604,2.758499386892905,98.12
54546449,5176.737726972036,4.550638149090576,-0.060326925828068,-0.0658722269073569,6.197011286923955,139.96
54546712,4843.217068321508,4.663698205477881,0.0717256699064756,0.027964234487622,8.221847452412286,85.77
54547486,4410.337563613091,4.551455313924775,0.0802023774058457,-0.0441036033672935,4.65375284546577,94.37
54547690,4198.920034374699,4.497254762631371,0.2396043750177215,0.230822689517027,1.824706022904224,151.6
54548909,4866.083223440736,4.592475184161907,-0.291368701332827,-0.2212864776304799,1.3860182836931765,67.08
54549156,4043.297669552031,4.663402691804864,0.1049919856374229,0.0254888320562773,3.9559615192672095,105.43
54549174,4615.950777079455,4.564661678934336,0.2176942001649711,0.1845568795139577,6.977583352214629,247.58
54551622,4916.782303331578,4.707373188516958,-0.2242728156070363,-0.2193424375129301,8.432889389826551,190.48
54552041,4474.409942706587,4.680679596542564,-0.3459329237295974,-0.2605199395053389,8.213321718787208,97.46
54552239,4943.99,4.0333,-0.1302,-0.1153,13.2226,87.15
54552577,5118.619765295801,4.812543805761238,0.0214687090044234,-0.014515809704143,7.158418424227517,100.11
54552720,4993.77626759246,4.5826278620464205,0.1320118768269281,0.1300903625910006,5.939970335046461,158.14
54559890,3964.718712723767,4.418506645593925,-0.2435421275623037,-0.3778903164058969,5.179541457619208,81.69
54560778,4057.69859498663,4.691774712325636,-0.1543799496954798,0.0610538964275015,1.276817760383452,104.0
54561932,5094.001701329154,4.736008986463589,0.1555630590324179,0.1145498156801164,5.65271389445428,344.55
54562249,4576.451345553642,4.724927770474944,-0.244562712628713,-0.0853166028129621,3.288488130498945,125.45
54562324,4791.18710231793,4.755503520740987,-0.050407679708237,-0.0491189983996872,3.854506370703947,228.84
54562621,4616.629485891585,4.621469204462022,-1.116442994212534,-1.4940556174675987,22.9244930197084,142.73
54562872,4854.911477107474,4.773916934270789,-0.3042725796688159,-0.28175428336831,0.7069115530176464,110.74
54562958,4098.352753187285,4.593556533790444,0.0567501279445909,0.0807705426127452,8.607615968965577,152.86
54562987,4957.77,4.7777,0.0247,-0.0566,13.4649,295.79
54563124,4137.4886310091215,4.727419423625511,0.1387696234867791,0.0489349145535525,5.344484628826895,233.17
54563143,4844.818357741403,5.029151672526686,-1.0610635122916368,-1.3118556107115678,18.08040261543932,172.65
54563165,4506.798635884122,4.772700745922766,-0.0509327018507711,-0.0211775626804384,4.263136282874534,110.0
54563198,5388.67,4.0348,-1.3135,-1.3681,26.032,69.53
54563223,5179.906908932089,4.235468422368541,-1.3716287604385,-1.950669816455299,27.50552348827508,68.77
54563426,4859.695727149105,4.553704112807358,0.0190166017340308,0.2403858009943059,1.4645633640730138,332.2
