sdss_id,teff_seed,logg_seed,feh_seed,verdict,prefers_binary,delta_chi2,f_imp,min_fimp_required,best_q,best_rv1,best_rv2,teff_single,logg_single,feh_single,error,sb2,gaia_dr3_source_id,ra,dec,teff_floor
57295769,5486.976,4.639563,0.103912406,BINARY,True,3121.550370759556,0.2511604733192192,0.14,0.6119239884682114,0.5990351947987106,-3.8583542501693153,5784.030965090654,4.906580831069373,0.1278097949021203,,True,838471349545768576,171.772247,51.333347,0
57306220,4133.7847,4.751447,0.20394756,SINGLE,False,766.1589743315453,0.1410734469075302,0.15,0.9891802318666492,0.0072489163521304,-0.0246525488029796,4201.455233394314,4.641623248745734,0.0928204015399817,,True,840498028649776384,176.952987,53.153095,1
57321379,4018.635,4.6921225,-0.3927107,BINARY,True,1472.0768661142356,0.1677171959674963,0.14,0.9650070766025048,1.1470095252775891,-1.2961138179523344,4205.500780954336,4.796090069146281,-0.508331150437166,,True,843068686835502720,170.518005,54.40255,1
57543707,5908.672,4.9376674,0.04404819,BINARY,True,1511.6473689089398,0.1440492708373191,0.14,0.998558393225769,0.7552318263281768,-0.238229313413298,5507.578621172283,4.668584692033686,-0.2122061997144649,,True,874683150827707392,118.839353,27.916277,0
57557730,5645.21,4.491579,-0.04202941,BINARY,True,2418.763868245942,0.2541564021320052,0.14,0.7492480618760394,0.0632965806851613,0.065392837126754,5334.017208420749,4.218802940786472,-0.1276898958197849,,True,876221569456681600,121.504995,29.066126,0
57578776,4991.043,4.7147217,-0.3648525,BINARY,True,5844.170992655436,0.350850277816167,0.14,0.7404773770403018,1.6213884874499878,-4.729258645755391,4943.526488093236,4.740801288626554,-0.4016029099691144,,True,878919393034224256,117.559026,29.639552,0
57748746,6945.44,4.4830613,-0.34809422,BINARY,True,1499.0186334191603,0.1764062279303483,0.14,0.9973964187271708,11.47724214537339,-23.92480713301932,6727.8768167467415,4.231668476478949,-0.3457910193337514,,True,895878775777010560,115.708425,37.142604,0
57792541,6466.513,4.203646,0.04992812,SINGLE,False,1154.9444663261056,0.1338086753918386,0.14,0.9949189976719406,5.951155690652548,-6.1061343140088296,6739.709860411765,4.363306171563718,0.0759063353855356,,True,900699417006729728,112.524107,41.417578,0
57795753,4001.891,4.7300315,0.06921352,SINGLE,False,875.4014034908087,0.1434501969163245,0.15,0.995632041593794,-0.4101771198476684,0.5115348059550037,4200.0702753833175,4.822488051363627,-0.096861410852986,,True,901171073135101568,123.79823,31.871979,1
57817698,4759.4253,4.576218,-1.2885188,BINARY,True,143957.36139745568,0.4360570617090196,0.0,0.8327223819088551,-1.718499004795,0.3222941269587679,5243.233000955663,4.421339363711764,-0.9683589130168578,,True,904856601751932032,127.514684,37.12641,0
57825873,5295.775,4.2574744,0.054812245,BINARY,True,2306.5839263400885,0.2910675298613209,0.14,0.7477070152576174,-0.1634395180868975,0.736507717841121,5240.747968917576,4.311613962808188,0.1066687397489021,,True,906204190690179968,121.742696,36.309622,0
57832595,6022.469,4.5445333,0.02865109,BINARY,True,1228.5140959070995,0.2014279324259588,0.14,0.6586251920992104,0.031704382879111,-0.0008986832231665,5697.383487634545,4.229519857694816,-0.1078820209353357,,True,907224468761919744,120.304769,37.03401,0
57847753,4020.4795,4.4167256,0.1630409,BINARY,True,1128.991108031525,0.190795288508113,0.14,0.9952142374290578,-0.1454165566212208,0.4625662092918565,4200.159406829317,4.836786611878018,0.3303988071280816,,True,909617418380321536,123.688405,40.785231,1
57852360,5886.292,4.758601,0.062386926,BINARY,True,5803.483559918233,0.3172338781922384,0.14,0.6134991268290139,0.7791528047096108,-7.042476367853018,5697.044823471932,4.584898894816923,0.0044566535870747,,True,910430404150724992,130.81136,38.624968,0
