sdss_id,status,n_ep,n_kept,P16,P50,P84,e16,e50,e84,K1,v_sys,method
57264409,ok,16,191,562.2980413303585,658.0256378787865,905.299681176785,0.0246607421363931,0.13070761000918824,0.354075517135488,12.80195112512579,2.350716220371146,twovel
57265719,ok,16,228,1241.3201068990554,1468.142132818251,4325.476358717289,0.488486809344852,0.7120675802106202,0.8812696886516206,40.64809669732415,5.150443317108376,twovel
57268259,ok,8,8,2.2776277522719397,8.519570188673182,27.56393409295152,0.20704072319474442,0.43314525067645543,0.6252479094967318,51.3309958746778,63.32609087693824,twovel
57291764,ok,9,10226,2.7339246547917893,57.4345615421911,1214.778940687762,0.14337980313412332,0.45674331862316053,0.7714079907996676,0.9725372799826966,-35.68876510926643,twovel
57306766,unconstrained,12,2,,,,,,,,,twovel
57307002,ok,11,13,2.790971535748935,14.222353420967691,21.699660090268686,0.6951436788351228,0.7625502360862361,0.8302645840224269,4.750988803234759,3.658988810932158,twovel
57308404,unconstrained,8,6,,,,,,,,,twovel
57313871,unconstrained,8,2,,,,,,,,,twovel
57314051,ok,11,10,3.0448236348970483,6.339595904658623,33.36990956547437,0.07261287459780817,0.33759326244371424,0.587854974245439,39.353885721550725,-21.336121371483557,twovel
57314229,unconstrained,14,6,,,,,,,,,twovel
57314494,ok,12,11,85.74056255984684,90.33678280589031,172.21227731697016,0.19993917471588368,0.3216855153479422,0.6210549090501449,9.908717109649931,-3.969184981809213,twovel
57315711,ok,8,16,28.014262851461336,70.51223219743574,109.52327327556857,0.3626931558357048,0.5060015070621716,0.7540556708923699,40.793730922608965,-38.378161869727485,twovel
57334820,unconstrained,15,2,,,,,,,,,twovel
57336556,ok,8,23,1354.0686897257053,1723.931849311093,2900.536801314827,0.5180016497713834,0.6834837490841451,0.8546565120498442,18.658652917033404,-4.511964678335542,twovel
57337440,ok,8,50,157.95845701980198,3313.3754055809527,4545.223206067687,0.15342167247235336,0.4939682495874482,0.7683024643615586,22.906982618712725,5.845208583598431,twovel
57339803,unconstrained,9,2,,,,,,,,,twovel
57406837,unconstrained,15,3,,,,,,,,,twovel
57462145,unconstrained,9,6,,,,,,,,,twovel
57463274,unconstrained,12,5,,,,,,,,,twovel
57464507,ok,12,275,1348.2418364671114,2702.8146724036224,4628.47057549419,0.11639414066938175,0.4087021102214937,0.7682033770436648,2.815451381092066,-0.2540525823829817,twovel
57464550,ok,12,11,1.832979841113914,30.181693331349525,31.493464906145913,0.14098586158801663,0.24459645679557804,0.37113689383222265,41.68853040901357,0.7693024607037131,twovel
57494539,ok,12,269,826.4739747363559,2331.467742185137,3343.266955708716,0.16016269728057422,0.4534335613611424,0.7917321487163606,4.6283402989600955,30.14846697072759,twovel
57494655,unconstrained,11,7,,,,,,,,,twovel
57539650,ok,10,275,160.34307293165023,720.8583772500107,1507.6384569792842,0.16024848430330615,0.502316783446401,0.7775196192814421,21.412327254210894,35.58150568759281,twovel
57540038,ok,12,188,374.8087749722345,1114.4941308553348,4419.394255475558,0.09770403900998502,0.38319846267068824,0.7444150083961901,15.296624781247722,-36.198814083565004,twovel
57542536,unconstrained,10,5,,,,,,,,,twovel
57542546,unconstrained,15,7,,,,,,,,,twovel
57542777,ok,10,19,15.625159856754426,22.901579909816135,39.389943374240865,0.09972011806045891,0.2443374532629194,0.5603514988943815,8.280668822505973,-3.7978398655574845,twovel
57542925,ok,16,305,208.1510176696205,1003.3110526977564,2498.0998766032512,0.08190663239949757,0.3094795264678012,0.6331972603219359,26.369644359097748,50.17610625392405,twovel
