sdss_id,gaia_dr3_source_id,in_kovalev22,in_kovalev24,in_kounkel21,kounkel_sbn,n_visits,prefers_binary
67464062,2106371263269615104,0,0,1,2,5,True
75003085,3128010697266032384,0,0,1,2,6,True
56992882,781086501957597056,0,0,1,2,3,True
70809197,2639443049058408704,0,0,1,2,3,True
116235687,248436134064873088,0,0,1,2,2,True
55750028,574039528917026688,0,0,1,2,8,True
56952934,773083122459716352,0,0,1,2,3,True
62143006,1590230577855223680,0,0,1,3,4,True
95840213,5266554942069794048,0,0,1,2,2,True
61101575,1406618011532838016,0,0,1,2,8,True
70453759,2564783705567017216,0,0,1,2,3,True
56552803,698276371395629056,0,0,1,2,5,True
58063266,941788059161074944,0,0,1,3,2,True
59763959,1206668690989700992,0,0,1,2,8,True
61807163,1527158227200186240,0,0,1,2,3,True
55938293,604897803786032768,1,1,1,2,8,True
57949579,926120813035193472,0,0,1,2,7,True
59481401,1162495162804276480,0,0,1,2,8,True
60347814,1302641423142970368,0,0,1,2,6,True
71558934,2777117607256392960,0,0,1,2,2,True
75891484,3223543281168021120,0,0,1,2,4,True
116726929,319509630832363648,0,1,1,2,3,True
58735607,1033505475155885312,0,0,1,3,6,True
80836920,4008833486659919616,0,0,1,2,4,True
94914518,5184010201828695296,0,0,1,2,3,True
114784365,6914165522788453888,0,0,1,2,3,True
55938569,604910860486613632,0,0,1,2,8,True
57044858,790748563468881408,0,0,1,2,2,False
62025478,1567870771955300352,0,0,1,2,7,True
71559722,2777277865371691008,0,0,1,2,2,True
75788522,3209407203767186176,0,0,1,2,8,True
80271549,3897560504747548160,0,0,1,2,6,True
107388623,6070375560628977920,0,0,1,2,2,True
56660929,715883572645779328,0,0,1,2,3,True
62026434,1568042536287321344,0,1,0,,2,True
70619762,2601271510035747840,0,0,1,2,2,True
115043547,66612473157921024,0,0,1,2,3,True
57823166,905792217427286400,0,0,1,2,4,True
57983608,931789718893376256,0,0,1,2,3,True
79764445,3797944957429118592,0,0,1,2,3,True
116009441,216292942415682816,1,1,1,2,8,True
117060151,364966602620145152,0,0,1,2,3,True
57321478,843086760057866240,0,0,1,2,2,True
60406409,1310458126182450048,0,0,1,2,2,True
79033114,3662800925242319744,0,0,1,2,3,True
91668862,4662121583198573952,0,0,1,2,7,True
114856729,10046242038800128,0,0,1,3,4,False
58810997,1047192780013762944,0,1,0,,2,True
61060188,1399649684792993152,0,0,1,2,8,True
61477616,1466538131071937792,0,0,1,2,8,True
67403635,2101172978456075904,0,0,1,2,2,True
71061389,2686151990929293696,0,0,1,2,3,True
80028601,3848360417420564992,0,0,1,3,3,True
86504958,4226863275194180736,0,0,1,2,3,True
99153234,5554560021416234240,0,0,1,2,5,True
115091154,77236431244163584,0,0,1,2,5,True
56229835,654533847473428864,0,0,1,2,2,True
60409693,1310870924078890624,0,0,1,2,4,True
62128996,1587404283217204992,0,0,1,3,7,True
62399605,1636132061580415488,0,0,1,2,4,True
63037210,1746225885990805760,0,0,1,2,3,True
99295214,5566536623620867456,0,0,1,2,3,True
109075249,6245582532351163904,0,0,1,2,4,True
117098575,371024671171543168,0,0,1,2,3,True
60991164,1387329760083622656,0,0,1,2,3,True
67765168,2135344146276540928,0,0,1,2,8,True
70116216,2500243571311907200,0,0,1,2,7,True
71025703,2680732017079390848,0,0,1,2,2,True
57823090,905780702618847488,0,0,1,2,4,True
60592815,1334280729225366144,0,0,1,3,2,True
61730289,1512040904391485952,0,0,1,2,8,True
62386976,1634014402186208512,0,0,1,2,4,True
80422309,3926729689238925440,0,0,1,2,3,True
55216383,507692587820408832,0,0,1,2,2,True
55938786,604917629355038720,0,0,1,2,3,True
67766918,2135488770715834496,0,0,1,2,8,False
76344556,3312180582839106304,0,0,1,2,2,True
56465786,683525873153063680,0,0,1,2,8,True
56851579,752833893551734016,0,0,1,2,2,True
63031619,1745774948784323712,0,0,1,2,2,True
70363516,2547248659768503552,0,0,1,2,5,True
74916305,3120195304193368448,0,0,1,2,3,True
80024691,3847624706702810880,0,0,1,2,6,True
114817590,213962386413824,0,0,1,2,8,True
116010662,216575791780899200,0,0,1,2,8,True
117079526,368313584734804864,0,0,1,2,3,True
56291388,662462631980101248,1,1,1,2,4,True
57878577,914961388488676992,0,0,1,2,4,True
61368277,1448134883402802688,0,0,1,2,3,True
61810471,1527758938507314048,0,0,1,2,3,True
79836985,3812438994584564864,0,0,1,2,3,True
57870367,913475467243160320,0,0,1,2,3,True
61511748,1472386399059719296,0,0,1,2,3,True
66688307,2053263541682012672,0,0,1,2,8,True
70428993,2559647779378996096,0,0,1,2,3,True
80951325,4031636464466514432,0,0,1,2,4,True
92056502,4691683465104275584,0,0,1,3,8,True
95984007,5280186206195127296,0,0,1,2,5,True
56953750,773267634254574720,0,0,1,2,3,True
60213402,1282246886899591040,0,0,1,2,2,True
78157975,3496453612055404544,0,0,1,2,2,True
79819788,3809128120259596544,0,0,1,2,3,True
95844245,5266977287676373120,0,0,1,2,2,True
54651192,446197009856542080,0,0,1,2,3,True
56302970,664097468331307648,0,0,1,3,2,True
58272509,964399343988290432,0,0,1,2,2,False
61373938,1449206318828097536,0,0,1,2,3,True
68091814,2165590130613351296,0,0,1,2,3,True
71267754,2719716404433092992,0,1,1,2,3,True
79860717,3817607833106292096,0,0,1,2,2,True
115308189,127387909661502208,0,0,1,2,3,True
56280788,661043746584485632,0,0,1,3,5,True
57837339,907992851294454656,0,0,1,2,2,True
62142595,1590155948504769792,0,0,1,2,5,True
63280788,1775808074537064960,0,0,1,3,4,False
69576693,2376478320538108928,0,0,1,2,3,True
70750711,2626697338470750464,0,0,1,2,2,True
80932189,4027847547397131776,0,1,1,2,3,True
56991827,780883332824401024,0,0,1,2,3,True
58291627,966566829299921408,0,0,1,2,3,True
60461846,1317538534388369536,0,1,0,,2,True
62200382,1600865741514707456,1,1,1,2,8,True
70507197,2576829851881856128,0,0,1,2,2,True
71268760,2719860436160774528,0,0,1,3,5,True
75054155,3131919980797597056,0,0,1,2,5,True
75848201,3217773074208416640,0,0,1,2,6,True
114977131,49223112647968640,0,0,1,2,2,True
59194906,1112357020261964672,0,0,1,2,4,True
62471308,1648755073541477632,0,0,1,2,2,True
110548791,6459952458991562240,0,0,1,2,3,True
57182578,816881927634498432,1,1,1,3,4,True
67570262,2116736290664706944,0,0,1,2,3,True
73500890,3018237109911125120,0,0,1,2,2,True
59458737,1158849177951023360,0,0,1,2,5,True
67741879,2133294317304368512,0,0,1,3,2,True
71530414,2771570953348039424,0,0,1,2,2,True
97863781,5422980502855506304,0,0,1,2,3,True
115036635,65276703968959488,0,0,1,2,8,True
57263229,832257498236842496,0,0,1,2,2,True
57606838,882396431054268672,0,0,1,2,4,True
60004852,1248147152967678080,0,0,1,2,5,True
61215571,1423424390360522368,0,0,1,2,5,True
115442725,154598073670701824,0,0,1,2,3,True
59977620,1243184816473113344,0,0,1,2,8,True
60498475,1322873807186342912,0,0,1,2,3,True
76273943,3291621635249578112,0,0,1,2,3,True
77219837,3389023973036424704,0,0,1,2,2,True
80223378,3888549663359765248,0,0,1,2,8,True
115420386,150168278761574528,0,1,0,,3,True
54943931,471046007006540288,0,0,1,2,2,True
57594626,880781935668466432,0,0,1,3,5,True
61623833,1492278969588443904,0,0,1,2,3,True
61999266,1563028282228320384,0,0,1,2,2,True
67713142,2130866939228158464,0,0,1,2,2,True
69060777,2265179293945084288,0,0,1,2,2,True
79956888,3835757329811396096,0,0,1,2,3,True
94659309,5128450749701611008,0,0,1,2,3,True
113072504,6731198266716413312,0,0,1,2,2,True
54933999,469979412008597504,0,0,1,2,3,True
67059647,2073902341318849152,0,0,1,2,6,True
56610274,707531712384490752,0,0,1,2,4,True
57250383,829938525137462016,0,0,1,2,8,True
57596539,881057054093968256,0,0,1,2,2,True
57929756,923011187993319040,0,0,1,2,5,True
60320681,1298958986902976128,0,0,1,2,2,True
60965880,1383189342890494080,0,0,1,2,2,True
78731125,3611064779987021952,0,0,1,2,8,True
55062932,487989133292557184,0,0,1,2,4,True
60004869,1248150588941484416,0,0,1,2,5,True
60978188,1385230994247779584,0,0,1,2,7,True
62251440,1610311714628243584,0,0,1,2,6,True
67739857,2133097058046255232,0,0,1,2,2,True
80233163,3890627632962086656,0,0,1,2,6,True
85168475,4130876047533317888,0,0,1,2,4,True
55921872,602306834699162752,0,0,1,2,3,True
67742081,2133315379823010560,0,0,1,2,2,True
77297517,3398917202568924672,0,0,1,2,3,True
80233911,3890773009015269120,0,0,1,2,3,True
80724983,3986372968069723776,0,0,1,2,4,True
85171039,4131242253622161280,0,0,1,3,2,True
97867169,5423200851854857216,0,0,1,2,4,True
60445442,1315328344218498176,0,0,1,2,4,True
67570448,2116753848491003520,0,0,1,2,2,True
78494970,3564302894055368704,0,0,1,2,3,True
79828248,3810850750038117504,0,0,1,2,3,True
95967567,5279284744099094528,0,0,1,2,5,True
56568008,700636644903608704,0,1,1,2,5,True
76154413,3264402473284660992,0,0,1,2,8,True
78531052,3572629426893719808,0,0,1,2,8,True
115305045,126747199324409856,0,0,1,2,2,True
79114914,3676664461198736640,0,0,1,2,3,True
114977050,49202531164583168,0,0,1,2,2,True
56952626,773015536853958528,0,0,1,2,3,True
57463274,866706984242194944,0,0,1,2,8,True
61499196,1470161262404125952,0,0,1,2,3,True
71084237,2688485425186523776,0,0,1,2,3,True
78157574,3496394650744314496,0,0,1,2,3,True
80042657,3851187017002760832,0,0,1,2,3,True
60253638,1288601381210744448,0,0,1,3,8,True
60458565,1317078594930849920,0,0,1,2,8,True
61373931,1449204570777191296,0,0,1,2,6,True
62473634,1649135916881745536,1,1,1,2,8,True
89955571,4524832369445415552,0,0,1,2,3,True
116230173,247647436330314368,0,1,0,,3,True
60710618,1348156394168692224,0,0,1,2,3,True
69578133,2376736774489755520,0,0,1,2,4,True
70418542,2557590352605335808,0,1,1,2,2,True
56976759,777972135271714944,0,0,1,2,2,True
66688296,2053262343392836864,0,0,1,2,6,True
76149009,3263262034912966144,0,0,1,2,6,True
78500773,3565629935870532480,0,0,1,2,4,True
79832308,3811534951212403072,0,0,1,2,7,True
80551530,3951082119447468544,0,0,1,2,6,True
76599762,3337999280524064128,0,0,1,2,2,True
95986324,5280364013543265024,0,0,1,2,5,True
60397166,1309340129015186688,0,0,1,3,6,False
76063927,3245313577038251136,0,0,1,2,4,True
114817560,207842057389184,0,0,1,2,4,True
60158039,1273518040182639872,0,1,0,,4,True
60385809,1307841700825108352,0,0,1,2,2,True
61050089,1397957978778255232,0,1,1,2,5,True
61466741,1464477783720278272,0,0,1,3,5,True
62386861,1633994164299760384,0,0,1,2,3,True
63008311,1742874329735006976,0,0,1,2,2,True
94932170,5187843138018421760,0,0,1,2,8,True
57952889,926670362691439488,0,0,1,2,3,True
61446160,1460873137928174464,0,0,1,3,8,True
61874053,1539987363232430080,0,0,1,2,2,True
67766909,2135488152241000576,0,0,1,2,8,False
77376747,3409405173403321344,0,0,1,2,2,True
78853370,3633114523609386880,0,0,1,2,8,True
88356806,4330253549012050176,0,0,1,2,3,True
94847400,5168721462581234688,0,0,1,2,5,True
115497689,163233981593016064,0,0,1,3,8,True
67765141,2135341298718849536,0,0,1,2,2,True
76343441,3311866122513508736,1,1,1,2,2,True
80271556,3897562875569221504,0,0,1,3,6,True
80747633,3991166327666332032,0,1,0,,2,True
88337811,4327215735823299072,0,0,1,2,3,True
98326382,5478130253750687872,0,0,1,2,4,True
60582640,1333209220784001280,0,0,1,2,5,True
80836479,4008758238832764544,0,0,1,2,2,True
55720062,567650576085477248,0,0,1,2,5,True
62400666,1636277884308199424,0,0,1,2,6,True
67408854,2101577491352948352,0,0,1,2,2,True
86513086,4227591392410160640,0,0,1,2,6,True
115093496,77786874252645504,0,0,1,2,3,True
55661472,555964554188519040,0,0,1,2,3,True
57991522,933103811383007744,0,0,1,2,6,True
61313174,1438256286822955776,0,0,1,2,4,True
61477737,1466555139142390400,0,0,1,2,3,True
68952318,2248393324802137984,0,0,1,2,2,True
80028767,3848389107802131200,0,0,1,2,2,True
95077461,5207986294119772416,0,0,1,2,3,False
57992687,933315050758741120,0,0,1,2,5,True
60176637,1276235895488189696,0,0,1,2,5,True
76068345,3246188204178763520,0,0,1,2,4,True
57993246,933414079820604160,0,0,1,2,3,True
61060047,1399623193434697600,0,0,1,2,4,True
61921266,1548723464150491136,0,0,1,3,5,True
63036834,1746176747268927232,0,0,1,2,7,True
69521716,2364591912646326656,0,0,1,2,2,True
91694681,4663552941182448000,0,0,1,2,4,True
56852959,753110352006315776,0,0,1,2,5,True
57321288,843054839860988800,0,0,1,2,4,True
61735524,1513055272587110272,0,0,1,2,5,True
67402074,2101058938484182528,0,0,1,2,2,True
70366241,2547735468542678912,0,0,1,2,4,True
70725519,2621530943785507712,0,0,1,2,2,False
74922531,3120812576892617856,0,0,1,2,3,True
80879430,4016878304002339968,0,0,1,2,2,True
114856592,9985871978268800,0,0,1,2,3,True
58735720,1033525163286077056,0,1,0,,3,False
67388702,2099654346737161728,0,0,1,2,8,True
69445288,2349260356868228096,0,0,1,3,2,True
76055849,3243898673075073536,0,0,1,2,4,True
91457016,4658239138980036608,0,0,1,2,8,True
94917805,5184771789725225600,0,0,1,2,4,True
61243531,1427861263375960320,0,0,1,2,4,True
61442697,1460394197533121024,0,0,1,2,8,True
62267277,1613158453312054016,0,0,1,2,3,True
94845837,5168458473143351552,0,0,1,2,3,True
98325714,5478046514772131712,0,0,1,2,4,True
116764821,326734556099310464,0,0,1,2,3,True
55938918,604920584292557440,0,0,1,2,8,True
61668024,1500017160625635456,0,0,1,2,6,True
62028423,1568417568535014400,0,0,1,2,3,True
71562986,2777949735695765888,0,0,1,2,2,True
56458683,682510611603931520,0,0,1,2,2,True
67390623,2099853358341555968,0,0,1,3,8,True
78996874,3656616752155985536,0,0,1,2,8,True
91493061,4658445293019240192,0,0,1,2,5,True
56291822,662527125207158784,1,1,1,2,4,True
57881209,915393462198551296,0,0,1,2,2,True
58112040,947032149807039104,0,0,1,2,3,True
67987604,2161235416023859840,0,0,1,2,6,True
59763434,1206576576827586560,0,0,1,2,8,True
69619012,2390069761725269120,0,0,1,2,3,True
71166641,2699701886898369024,0,1,1,2,2,True
95981675,5279977741366861568,0,0,1,2,5,True
61507111,1471588153618485120,0,0,1,2,2,True
75842889,3217128661612599296,0,0,1,2,2,False
80944935,4030351719489358848,0,1,1,2,3,True
115277858,120899657186458752,0,0,1,2,8,True
56297121,663293209935155968,0,0,1,2,5,True
57883731,915854672966843904,0,0,1,2,3,True
76606619,3339031820725164928,0,0,1,2,2,True
114967134,46248693176919808,0,0,1,2,2,True
60734387,1351125316081747200,0,0,1,2,4,True
116013920,217110841628458368,0,0,1,2,3,True
57199250,820103290545792640,0,0,1,2,3,False
60252974,1288494007028650624,0,1,1,2,8,True
68076339,2164996810953458048,0,0,1,2,3,True
70806679,2638903330583868288,0,0,1,3,2,True
75846795,3217607876883686144,0,0,1,2,3,True
76154521,3264430716989566208,0,0,1,2,6,True
78531343,3572681069580506240,0,0,1,2,8,True
80085132,3859537876534757632,0,0,1,2,6,True
115305313,126795685211013888,0,0,1,2,2,False
60636493,1339364596113955072,0,0,1,2,4,True
61497541,1469864840941085312,0,0,1,2,3,True
67966011,2158329883532405504,0,0,1,2,4,True
70149674,2506437738786884736,0,0,1,3,3,True
60255171,1288871483114018176,0,0,1,2,4,True
61377125,1449869912751826176,0,0,1,2,4,True
69710825,2416880047099073536,0,0,1,2,3,True
70809387,2639482979370207488,0,0,1,2,3,True
115310488,127837266319881088,0,1,1,2,3,True
55088000,491442424434959616,0,1,0,,2,True
60342010,1301881042133020416,0,0,1,3,8,True
62016420,1566231674996622336,0,0,1,2,5,True
70878088,2653788931317232768,0,0,1,2,2,True
76322054,3304915422320675072,0,0,1,2,5,True
77340091,3403451627177596032,0,0,1,3,3,True
85171929,4131425631546400000,0,0,1,2,2,True
97934583,5429201814524228224,0,0,1,2,3,True
56407393,675474385724795136,0,0,1,2,4,True
57937463,924245149276943360,0,0,1,2,5,True
62686739,1688142500626030080,0,0,1,2,3,True
68781260,2223557418716157952,0,0,1,2,4,True
70874957,2653136813547325568,0,0,1,2,2,True
71524329,2770543150494770944,0,0,1,2,3,True
79333806,3713783595795054464,0,0,1,2,8,True
79963691,3837054513013852032,0,0,1,2,2,True
60321237,1299032065769476096,0,0,1,2,2,True
67091714,2075409840479088512,0,0,1,2,8,True
74362925,3079157269633263488,0,0,1,2,4,True
79247542,3698674862920844160,0,0,1,2,6,True
79958759,3836120413462052352,0,0,1,2,4,True
90649911,4599448836264282880,0,0,1,2,2,True
70294131,2535136714553837952,0,0,1,2,5,True
71372829,2739045166015795072,0,0,1,3,8,True
84694134,4111165995997878016,0,0,1,2,2,True
97026102,5350284401818378752,0,0,1,2,5,True
115416710,149126457134948352,0,0,1,2,4,True
58514276,997950773807068416,0,0,1,2,2,True
61420392,1456504778230401664,0,0,1,2,2,True
70294512,2535218181493517696,0,0,1,2,3,True
76255607,3289153854416481280,0,0,1,2,2,True
79245119,3698251241707467648,0,0,1,2,4,True
116503887,279083715017026304,0,0,1,2,2,True
57599027,881423324608318208,0,0,1,2,2,True
59456617,1158496303437589632,0,0,1,2,2,True
68780852,2223498869721902720,0,0,1,2,4,True
78761407,3617180946559728384,0,0,1,2,3,True
79331447,3713409864920941184,0,0,1,2,3,True
79963679,3837052902401482496,0,0,1,2,8,True
80232202,3890427693644582272,0,0,1,2,3,True
80720124,3985335922446421248,0,0,1,2,3,True
115036243,65199978672758272,0,0,1,2,6,True
116631445,303464418992334208,0,0,1,2,3,True
55921939,602320338076334720,0,0,1,2,3,True
57646606,885933010205084672,0,0,1,2,3,True
61437040,1459354918527594112,0,0,1,2,4,True
76321975,3304888449926024832,0,0,1,2,2,True
80234626,3890918561161988736,0,0,1,2,2,True
80725399,3986472748749887488,0,0,1,2,4,True
115468641,158377159558821376,0,0,1,2,4,True
66898177,2064195199820218240,0,0,1,2,3,True
80582087,3957500174977557376,0,1,1,2,3,True
103229542,5866392582913373440,0,0,1,2,4,True
116239017,248884906607403776,0,0,1,3,5,True
55749495,573958405573148032,0,0,1,2,8,True
68967426,2251270368773457408,0,0,1,2,2,True
78155897,3496247281824561152,0,0,1,2,3,True
89264413,4462241948465783680,0,1,1,2,2,True
116011428,216704984398132096,0,0,1,2,3,True
59835434,1218921515427399808,0,0,1,2,3,True
61534894,1476332718090832000,0,0,1,2,6,True
70501515,2575732161320098432,0,0,1,2,2,True
83398183,4069956265786028032,0,0,1,2,2,True
60734289,1351115420476975360,0,0,1,2,3,True
61090411,1404986366340942208,0,0,1,2,3,True
61945595,1553272349914887552,0,0,1,2,4,True
69579236,2376969183759881856,0,0,1,2,3,True
70756578,2627811938319147264,0,0,1,2,4,True
57883902,915894873860694528,0,0,1,2,5,True
59156284,1106512085170518784,0,0,1,2,3,True
60778698,1356840298349453312,0,0,1,3,2,True
80082769,3859063853879303296,0,0,1,2,5,True
116184785,241752374678819712,0,0,1,2,3,True
56283042,661331131435476608,0,0,1,2,3,True
57494655,869860688531557504,0,0,1,2,8,True
61094431,1405562446010522368,0,0,1,2,4,True
61947660,1553619074034550272,0,0,1,2,7,True
75036275,3130467800810703488,0,0,1,2,5,True
79824938,3810275666801494784,0,0,1,2,2,True
80051766,3852983172325213056,0,0,1,2,4,True
80546959,3950204228132377088,0,0,1,2,5,True
55765333,577458666480919040,0,0,1,2,8,True
66687129,2053164108901418752,0,0,1,2,2,True
70427945,2559431832718832256,0,0,1,2,3,True
78499568,3565326195783449344,0,0,1,2,4,True
79830217,3811197027481232384,0,0,1,2,3,True
57190757,818486252538832256,0,1,0,,2,False
67650562,2125728440357498368,0,0,1,2,8,True
71228526,2711648561770117376,0,0,1,2,3,True
73513824,3020105729922575360,0,0,1,3,2,True
79105094,3675143527379927296,0,0,1,2,4,True
101377188,5733504130087445632,0,0,1,2,3,True
58648808,1018611456285837312,0,0,1,2,2,True
61877287,1540600409684268032,0,0,1,2,2,True
62030324,1568756188054185088,0,0,1,2,8,True
61299078,1436249162706620928,0,0,1,2,3,True
67391184,2099918637545127296,0,0,1,2,8,True
79756861,3796447521375902592,0,0,1,2,3,True
55556904,537848553935043712,0,0,1,2,3,True
57085171,798432427462075392,0,0,1,2,4,True
79756371,3796360904771068800,0,0,1,2,3,True
114784820,6914200874663309824,0,0,1,2,4,True
57951291,926413553710149120,0,0,1,2,3,True
71559623,2777258108522135936,0,0,1,2,2,True
76343122,3311768953173676928,0,0,1,2,2,True
61057323,1399196754722356352,0,0,1,2,8,True
67402086,2101060003635767168,0,0,1,2,4,True
91668100,4662105949516731136,0,0,1,2,7,True
109063743,6244094476506857984,0,0,1,2,2,True
61481787,1467288749619906816,0,0,1,3,3,True
67942165,2155412505522950016,0,0,1,2,2,True
77709668,3441574817751651456,0,0,1,2,2,True
95563428,5248300399053825536,0,0,1,3,5,True
99294873,5566493914465560832,0,0,1,2,2,True
55661722,556007916178093952,0,0,1,3,3,True
61314816,1438500240965914496,0,0,1,2,5,True
63035320,1745996221204374528,0,0,1,3,3,False
71063287,2686367873165626880,0,0,1,2,3,True
80881917,4017435584598937088,0,0,1,2,6,True
57094576,800271433676365312,0,0,1,3,4,True
71064582,2686518162661522688,0,0,1,2,3,True
115092305,77504544577710464,0,0,1,2,3,True
116011081,216676775052953216,0,0,1,2,8,True
58759625,1037842391396499456,0,0,1,2,2,True
61313319,1438275528276512768,0,0,1,2,3,True
61477992,1466600356558098816,0,0,1,2,2,True
63032846,1745921974108628224,0,0,1,2,3,True
60346579,1302488144350193536,0,0,1,3,4,True
60985642,1386458397118195072,0,0,1,2,3,True
62018559,1566643510819479552,0,0,1,2,6,True
62260049,1611763447934204416,0,0,1,2,6,True
74568247,3096177056799305600,0,0,1,3,2,True
77358091,3406089252492594816,0,0,1,2,2,True
78847596,3632199248898732416,0,0,1,2,8,True
94834224,5165549990010219904,0,0,1,2,5,True
56459365,682604138811746304,0,0,1,2,2,True
57087554,798908554653995008,0,0,1,2,3,True
57822937,905754387355303296,0,1,0,,3,True
70118673,2500795496084884096,0,0,1,3,8,True
71746366,2811964360556020352,0,0,1,2,3,True
91533186,4659260757006790272,0,0,1,2,8,True
56679398,718901525906121216,0,0,1,2,3,True
57048348,791413321326608000,0,0,1,3,3,True
88357709,4330438095167792896,0,0,1,2,3,True
94848272,5168877314058401792,0,0,1,2,8,True
115043902,66672877577792000,1,1,1,2,5,True
56657260,715199057938553856,0,0,1,2,4,True
57044109,790628510543185024,0,1,1,2,4,True
60073316,1260264900682062336,0,0,1,3,5,True
65619149,1998023978725469696,0,0,1,2,4,True
67763392,2135199457417898240,0,0,1,3,8,True
70079291,2492748170481191040,0,0,1,2,3,True
77368557,3408111696756239872,0,0,1,2,2,True
116763615,326472425653933184,0,0,1,2,2,True
80019234,3846526981781383936,0,1,0,,4,False
91468839,4658284115863063808,0,0,1,2,8,True
56552154,698173945015584768,0,0,1,2,5,True
57183254,817014728022846848,1,1,1,2,5,True
58060693,941537340448208768,0,0,1,3,6,True
60746680,1352712147582793472,0,0,1,2,2,True
61510659,1472203261654331392,0,0,1,2,3,True
69618880,2390017569282636160,0,0,1,2,2,True
70427786,2559403279776210560,0,0,1,2,3,True
80948970,4031173913668830592,0,0,1,2,3,True
114949273,40164610007048704,0,0,1,2,4,True
115279826,121390864006118528,0,0,1,2,8,True
57185104,817374023511240960,1,1,1,2,2,True
61369129,1448291014053405952,0,0,1,2,6,True
62159976,1593515059607240448,0,0,1,2,4,True
70455629,2565145994648470144,0,0,1,3,2,True
71205614,2706603491321335296,0,0,1,2,3,True
80552124,3951209456637697408,0,0,1,2,5,True
116075772,227829362013396736,0,0,1,2,3,True
58005444,935505243561750400,0,1,1,3,4,True
60430031,1313410658499966720,0,0,1,2,2,True
61349275,1444335280454462464,0,0,1,2,4,True
61497617,1469875969199408256,0,1,1,2,3,True
69576248,2376384449732370176,0,0,1,2,4,True
76574694,3335215244065908352,0,0,1,2,2,True
79050522,3665792009186657664,0,0,1,2,3,True
95828191,5265745048676437248,0,0,1,3,2,True
116011435,216705186260474112,0,0,1,2,7,True
56573329,701628095154165632,0,0,1,2,4,False
59843125,1220079026293627264,0,0,1,2,4,True
61127125,1410167578664639360,0,0,1,2,2,True
83555974,4074645614160594944,0,0,1,2,3,True
114986978,51832421242688128,0,1,0,,2,True
54518238,431222383047982080,0,0,1,3,3,True
57147553,810523520610009600,0,0,1,2,2,True
58007224,935839671191156096,0,0,1,2,3,True
66678248,2052513369819555584,0,0,1,2,2,True
69581001,2377358617035041408,0,0,1,2,3,True
71090721,2689203479294189824,0,0,1,2,3,True
79068918,3668964233376565760,0,0,1,2,2,True
80046797,3852004400818817152,0,0,1,2,3,True
80544308,3949742295809401856,0,0,1,2,3,True
56569018,700820057187282432,0,0,1,2,3,True
57888327,916701395703537280,0,0,1,2,2,True
58251407,962194999269525504,0,0,1,2,3,True
60253572,1288590244358361344,0,0,1,2,8,True
62473472,1649107363939137408,0,0,1,2,6,True
70164386,2509231018012576256,0,0,1,2,3,True
70807640,2639131788484136192,0,0,1,2,3,True
72092425,2871399595466853888,0,0,1,2,2,True
80580043,3957132938093541248,0,0,1,2,2,True
83496715,4071863123865545984,0,0,1,2,2,True
96019902,5283324796501685888,0,0,1,3,2,True
59456898,1158539910241472768,0,0,1,2,2,True
67114305,2076869751395813888,0,0,1,2,2,True
79334421,3713884128094129280,0,0,1,2,2,True
115433946,153122249891998208,0,0,1,2,2,True
58609674,1011773864055189248,0,0,1,2,2,False
60342576,1301976283031244544,0,0,1,2,8,True
113682402,6762105946605572992,0,0,1,2,2,True
57260441,831745533839390464,0,0,1,2,5,True
59444017,1156710907008322304,0,1,1,2,2,True
61432075,1458434661656614656,0,0,1,2,2,True
75748326,3203285569700544640,0,0,1,2,7,True
85107221,4126070833829293184,0,0,1,2,3,True
97737344,5413542466846065536,0,0,1,2,5,True
67710093,2130633018128395904,0,0,1,2,2,True
107063798,6048709580921254912,0,0,1,2,2,True
115416065,148946068508277888,0,0,1,2,3,True
55918700,601792916091838720,0,0,1,2,2,True
57598544,881355227902766208,0,0,1,2,4,True
70576425,2591003828074096896,0,0,1,2,5,True
74362882,3079151325398529536,0,0,1,2,6,True
77222851,3389520162018493696,0,0,1,2,3,True
107067643,6049462918187160320,0,0,1,2,3,True
61422455,1456865624205034368,0,0,1,2,2,True
65026612,1959402017886967168,0,0,1,2,3,True
90649708,4599432824626668160,0,0,1,2,4,True
61200792,1421155788635160704,0,0,1,2,3,True
64824920,1936843200378815616,0,0,1,2,3,True
80216962,3887216230633614080,0,0,1,2,8,True
94597174,5115776679168935296,0,0,1,2,2,True
55013296,480425871977547264,0,0,1,2,3,True
55919553,601916164473434624,1,1,1,3,5,True
60517828,1325549747907312512,0,0,1,2,8,True
70579058,2591498402148176000,0,0,1,3,8,True
113469544,6752140355451235968,0,0,1,3,2,False
55923186,602508633738790272,0,0,1,2,2,True
61650047,1496835173974894848,0,0,1,2,3,False
70310780,2537990565703608832,1,1,1,2,2,True
71532999,2772000003400867072,0,0,1,2,2,True
80726397,3986708495210034176,0,0,1,2,4,True
55920932,602144592309225088,1,1,1,3,3,False
70306796,2537279593997229184,0,0,1,2,3,True
76319336,3303915691373148288,0,0,1,2,3,True
97821512,5420061814875713536,0,0,1,2,4,True
56568709,700764497490365568,0,0,1,2,3,True
59835555,1218941856392531456,0,0,1,3,3,True
64426015,1876188740213786368,0,0,1,2,3,True
68085278,2165343427691256960,0,0,1,2,3,False
69630309,2394306111307548544,0,0,1,2,4,True
87239092,4266684322191103104,0,0,1,3,2,True
58007718,935922065843550208,0,0,1,2,3,True
59073274,1094856093684372992,0,0,1,2,4,True
60735627,1351290586423557376,0,0,1,2,2,True
