sdss_id,gaia_dr3_source_id,ra,dec
62577973,1667569332400531328,212.5126325,62.9141722
62578107,1667589737789138048,212.6651086,63.0986156
62578186,1667597163788628352,212.6183298,63.3551504
62578239,1667603108023024768,213.8542910,62.8360884
62578273,1667608777379863936,214.1240615,63.0009527
62578395,1667628534229436416,213.8467430,63.2517527
62578636,1667677011524460288,213.0936367,63.3725369
62579070,1667764358275316608,211.1275427,63.1767034
62579607,1667854621308035456,211.4671188,63.7540812
62579627,1667858194720825856,211.2636072,63.7752338
62579743,1667880803428656256,212.4936497,63.5304259
62579831,1667887675376356352,212.2957924,63.6955072
62595040,1670838214829462272,210.1392897,63.5980970
62597143,1671250291171984000,207.3824532,65.4174317
62601971,1672175461487133056,206.4549031,66.2667004
62602068,1672193672148509056,205.7228815,66.4543189
62602743,1672344580119140096,202.9942654,66.6015463
62602867,1672367390689593216,203.1953444,66.7258815
62604183,1672624577627387008,206.8120393,67.3722465
62605095,1672794864490543872,207.8023738,68.3263176
62605293,1672833931513388672,205.6906457,67.6912205
62605833,1672932337804138112,204.8865390,68.2943908
62605973,1672961646660640000,206.8163357,68.3411970
62606395,1673021295167104000,205.6475949,68.4110490
62610017,1673745903393747328,214.4364474,68.7507084
62610678,1673895681788630144,215.8977385,69.6965556
62610690,1673897674653450624,216.8004815,69.4961164
62612026,1674165027777688192,213.6327163,70.1276904
62612512,1674251472583307136,210.6153667,68.5026950
62613027,1674337822901687680,208.7723959,68.9651574
62614336,1674597170207378944,205.9920344,69.5960380
62614987,1674711789998595968,207.4365627,69.9919843
62615603,1674825043992087168,212.8225069,70.1348135
62615682,1674842326940531840,212.2434830,70.3197304
62615721,1674850229680427264,211.0832000,70.0039431
62616409,1674983236227329408,213.4426930,71.0535423
62616748,1675041544703386752,212.1634883,71.2172118
62617373,1675163899731486720,209.4742790,70.9974589
62618681,1675403593266079616,197.9542430,61.3697361
62619113,1675468086495409792,196.3958050,61.5761702
62619636,1675545567705373952,198.2226747,62.1804789
62619884,1675593705698872576,197.4689273,62.2586287
62619983,1675616554924930688,197.1107306,62.4717178
62621054,1675788628494588800,196.1699139,62.4289883
62621224,1675819895856546304,195.8252794,62.6921016
62621324,1675835151580375552,195.5013872,62.5083378
62623462,1676203247457262976,196.3459474,63.0673904
62624003,1676299557803904000,196.2196997,63.7532440
62625361,1676516848789307520,194.1309152,62.7926991
62626708,1676709091525712128,192.8781509,63.6639613
62626741,1676715138839630080,193.6698734,63.6659124
62627015,1676759188024073600,192.1321781,63.1025759
62627081,1676771282652011136,191.3645295,63.1566450
62627288,1676806260865679872,191.5064169,63.5080763
62627343,1676815812872982016,191.4553943,63.7193814
62627534,1676852887030648320,191.1463652,63.5505875
62627563,1676856323004491264,191.0575194,63.7030371
62627639,1676868623790833664,190.9418049,63.9100092
62627892,1676911229866560000,191.5020366,63.8842496
62628189,1676955004173611008,191.7921626,64.4294783
62628214,1676959299140573952,191.2359630,63.9611526
62628293,1676974726663080832,191.1338943,64.3194268
62628639,1677037948581427200,194.9711203,63.7189680
62629844,1677256132920114048,194.0827933,65.0608388
62629940,1677273931264601472,193.4679546,65.2625345
62632519,1677761152354779136,200.2714306,64.7692659
62633437,1677948408633366784,196.5260429,64.7549986
62633992,1678059429243445248,199.0418920,65.6520596
62634285,1678123883816854016,197.4030433,65.8850126
62634722,1678213670109324672,200.7102096,65.7600569
62636218,1678482672500917120,199.4373545,66.4345814
62636266,1678489647527832320,198.5949485,66.3760376
62636283,1678494183013302784,198.3913583,66.4675129
62637387,1678694087970939008,198.8907830,67.5683023
62637922,1678794006089930752,194.4715309,65.5436815
62638115,1678823143148041600,194.9291467,65.7760433
62638141,1678825926286855424,194.8383256,65.8866477
62638898,1678960994418454400,194.5455252,66.6646598
62639217,1679022910666959488,192.7038309,66.1400863
62639449,1679064589029582720,192.9328124,66.5977813
62640341,1679236215922771712,192.2032796,67.2602510
62640453,1679257381520942592,193.0471780,67.6165839
62640486,1679264420972375296,192.4435109,67.4992936
62640977,1679363587473237504,195.4492700,67.1427721
62641219,1679396160505228544,195.9334704,67.5364732
62641758,1679498483805859968,195.9183157,67.8811597
62643755,1679860665512883584,189.3588769,63.6928006
62643843,1679874035746153728,189.2234656,63.9865227
62643848,1679875203977293952,189.0434347,64.0426148
62643913,1679889531988564096,190.2557832,64.1876962
62644122,1679921039868314752,188.3759576,64.1042391
62644257,1679939555471564928,188.3633100,64.2283918
62644300,1679946672233147008,188.0422936,64.4713449
62644453,1679971033287626112,188.0446343,64.5649630
62644646,1679996700012408320,190.0302022,64.5147702
62645094,1680081259328589440,188.4399942,65.0013246
62646163,1680291502271588864,187.3518241,65.3728295
62646520,1680358679856575616,185.4933587,65.6878979
62647631,1680577856331063680,190.0879719,66.2628517
62648313,1680713684672722816,187.5694106,66.1192464
62648345,1680720625339879936,187.3363612,66.3168365
62648830,1680797247556492288,186.6340090,66.5909420
62649744,1680961968142142976,186.6383802,67.6666417
62650626,1681144212194879616,184.2763861,66.3859675
62652034,1681422285557167104,181.7864402,66.9996306
62652636,1681535088577246592,185.3737285,66.6233146
62653316,1681679090241375232,185.4535481,67.4319734
62654387,1681894560160735488,181.4352001,67.8848420
62655870,1682179814708752384,189.5949210,67.2320213
62656233,1682261316008148224,190.4588831,67.6890005
62657338,1682465653372096768,186.4652314,67.8735942
62657702,1682536812390422912,188.1860866,68.2616861
62658002,1682592612605585280,187.0428122,68.4704413
62658155,1682625146981993472,187.7930597,68.8702955
62658633,1682708164405800320,192.0122542,68.7362190
62658802,1682738950731411840,190.7951947,68.6380313
62658825,1682741458992315904,190.2829880,68.6554157
62659185,1682814129838991872,192.2311224,69.1207157
62659332,1682842510983329280,192.6036616,69.2982684
62659367,1682851410155130368,191.8269358,69.2986771
62660046,1682987680877602944,189.0889574,69.3853806
62662362,1683454801520370432,183.3283050,69.4337962
62662559,1683493868542855552,183.9642331,69.8812123
62662571,1683496342444019200,183.9071242,69.9387414
62662630,1683510704814985856,183.0618830,68.8832938
62663144,1683609076745527680,181.3678591,69.5393664
62663151,1683610004458464768,181.4750220,69.5832406
62664274,1683843719399490816,185.2411747,70.2890360
62664388,1683869867160393088,184.5086944,70.2720621
62664496,1683893403581175552,184.5953177,70.2956301
62664674,1683924842741368192,186.6451851,70.2653903
62665619,1684125366174653952,181.8993207,70.9822738
62665636,1684128145017418752,182.3924075,71.0316234
62667015,1684367361812056064,201.8821892,66.8217226
62667926,1684532082397532416,203.6532074,67.8135265
62668063,1684555962415752832,203.0956533,68.2273662
62669349,1684814141489693056,201.4290542,68.6148865
62669502,1684846680161990144,199.4675863,68.5766970
62669591,1684863477778264576,198.9310076,68.7511491
62669896,1684937767828726784,203.4904884,68.4802016
62670655,1685103794084219520,204.6536764,69.3613225
62670929,1685166088289929088,204.2613748,69.7317788
62672369,1685445329882986240,201.3171327,70.4790559
62672762,1685532053863128704,197.3600689,68.7654925
62673294,1685633208932933760,197.9757241,69.0322300
62673329,1685638053656048256,197.7231643,69.1569350
62673853,1685747867379941632,197.2164357,69.9691332
62676127,1686204267784795776,199.2859208,70.6849319
62676251,1686226807773147008,200.2015016,70.9701185
62676259,1686228869357470976,199.7062464,70.7683761
62676342,1686246049226675840,199.4047566,71.2468798
62676589,1686288792741240704,198.8011285,71.2030155
62676655,1686304697004068096,197.7938311,71.2723805
62676694,1686312672759419904,198.0327216,71.4417398
62676702,1686315558977444608,198.0461233,71.5237509
62677021,1686386473181718400,195.9714619,71.2069800
62677673,1686514467502860672,196.7651302,71.7186972
62677936,1686567965616036224,195.8953343,71.8170456
62678094,1686597789868497792,195.0367489,72.3294446
62678500,1686670220196668416,204.4734267,69.9136852
62679035,1686771340906594688,205.8740667,70.7559011
62679442,1686835211364474624,204.5377538,71.0526339
62679968,1686942207589980672,203.1724183,70.9701869
62679997,1686948877674751360,202.9245519,71.1636685
62680038,1686958017365175552,201.6171043,70.8304925
62680115,1686971039706021376,201.3657851,70.9128525
62680327,1687007083071584000,201.4849878,71.2002628
62680372,1687019005900813312,201.7429118,71.5654567
62680522,1687048520916096512,203.7024013,71.4110282
62680699,1687082360963437056,204.1950791,71.7365149
62680920,1687114212440114304,201.6456263,71.6712231
62680972,1687121088682878464,202.4757591,71.8830407
62681065,1687138440351468160,203.5126507,72.0460871
62681106,1687144105412400384,202.7869584,71.9144458
62681190,1687159399791883392,202.7987051,72.2696072
62681604,1687229459298273280,207.6418207,71.8621535
62682654,1687418055606471936,208.2798123,72.7117477
62682926,1687468225120204672,204.1059802,72.1406515
62683245,1687530519325910784,203.1547373,72.2173152
62683254,1687531000362251008,203.2452452,72.2637432
62683363,1687554291969036032,203.9009491,72.6157888
62684346,1687735028488658560,201.0061257,71.2159152
62684402,1687746298482886272,199.6144311,71.2370561
62684663,1687778940234315136,200.5574547,71.5666724
62684671,1687780142825195008,200.3650902,71.6423883
62684981,1687832678865172224,199.8637740,71.8502540
62685283,1687886417495919488,200.7665749,72.0552019
62685332,1687896003862935936,200.6599041,72.1854142
62685368,1687903116328736256,202.1048568,72.2193899
62685432,1687914111445025152,201.8309892,72.4144724
62685485,1687923044977505408,200.7656831,72.3589237
62685493,1687924758668311808,201.1519652,72.4634578
62685528,1687929367168867328,201.5991472,72.5669653
62685545,1687932322106416000,201.0613943,72.5853490
62685577,1687938811801144832,200.0836914,72.2205282
62685581,1687939464636157312,199.8087916,72.1235980
62685938,1687998979998862208,200.2455089,72.8808361
62686120,1688035298242382080,197.3725636,72.2026943
62686131,1688038871655034752,197.0818459,72.2768110
62686132,1688039833727710208,196.8754391,72.2884913
62686190,1688050863203690752,198.2142180,72.2991548
62686392,1688081340291697792,195.9536148,72.1838351
62686446,1688088899434115584,196.5515688,72.4626760
62686460,1688091235896320256,196.4144681,72.4123031
62686532,1688103639762492032,195.5623897,72.4854774
62686640,1688125114598369920,196.5757628,72.7626548
62686739,1688142500626030080,195.9171581,72.9425344
62686826,1688157240953831936,198.9663249,72.6902411
62686846,1688161089244554880,198.3813954,72.7783095
62687003,1688190398101362560,199.3584332,72.9990318
62687056,1688200671663168256,198.1781110,73.0509324
62687103,1688208986719860096,198.3819935,73.2142510
62687472,1688294301950027008,202.2889743,72.6793051
62687477,1688295775123025792,202.6882852,72.5873843
62687516,1688301929811948672,202.3073972,72.8023692
62687569,1688315806850488704,202.0635558,72.8903404
62687578,1688317460413698048,201.9308331,72.9811637
62687582,1688318663004539648,201.6331612,72.9525795
62687905,1688374291421001472,200.7497348,73.2475979
62687918,1688377830474047872,200.4579871,73.1210555
62687976,1688390577936993920,200.1943150,73.3495529
62688064,1688406245977665664,201.4278536,73.4792919
62688906,1688576494185933312,198.9868234,73.4232969
62688922,1688579453418736256,199.7986161,73.4269988
62689924,1688777429935681024,200.0731499,74.8239138
62690525,1688893948104011392,193.1743405,70.0043533
62693460,1689458165072003840,193.9684752,71.5344053
62693462,1689459097081097984,194.2614659,71.5967175
62693650,1689496824073901312,191.9807239,71.6285067
62693816,1689526648326785152,192.0840401,71.9550361
62693863,1689534654145831296,192.2405828,72.1205014
62694948,1689748784035548672,189.9562884,72.3149344
62696550,1690071696856450304,183.6995083,71.7316006
62697404,1690252630942548864,184.4043106,72.9850585
62698042,1690362414602600832,180.1928941,72.7127806
62698364,1690430343805180032,181.9909034,72.9645922
62698698,1690506691143852672,181.8039053,73.3285609
62698787,1690525589000374528,180.3985917,73.4273647
62698936,1690563900108222976,186.0930505,72.8782549
62700369,1690861764680190336,183.1002445,73.7245052
62700666,1690931308790703872,181.1743705,74.0361894
62701514,1691097266327348864,180.5260313,75.0693694
62703672,1691518959100240640,189.2268058,74.4467622
62704783,1691746802821067136,194.8044656,74.5892373
62706127,1692012163080487936,191.8028828,75.4696607
62706381,1692065523754239232,190.8884797,75.7005114
62707000,1692175264462938496,190.3361159,75.9606912
62707341,1692243129241848832,187.8364618,74.2785399
62707755,1692338580595103104,185.7288935,74.8232529
62708547,1692491309632291584,185.9060520,75.8664182
62708898,1692556485760231808,184.1579400,75.3402327
62709685,1692736535084915456,181.5814310,76.2000307
62710580,1692886034306568192,185.1979126,76.1809517
62711177,1693001105070373504,187.9508428,77.1169961
62711627,1693083534083142272,184.7851094,76.4217780
62712573,1693285981661342592,182.5386301,77.3522644
62712928,1693362191561061248,224.9811812,66.7924822
62713141,1693406859220912128,225.4184387,67.0728519
62713276,1693439187438615296,224.4428713,67.2699074
62713338,1693453828983763968,224.3430914,67.3793505
62713361,1693460151175224320,224.9424555,67.2585835
62713553,1693499905392513920,226.2331133,67.3755270
62713924,1693565360694182656,225.8789504,67.6607499
62713984,1693577043005250560,226.1873082,67.9451351
62714023,1693584602147680768,225.6088157,67.9046364
62715733,1693917548012222464,227.9399456,68.0082575
62715742,1693919025480973824,228.2007589,68.0868381
62715866,1693944829644533760,228.0254568,68.4496074
62717292,1694186825282283520,229.2618531,69.8645472
62718021,1694313956313851136,227.0191578,69.7327271
62718287,1694369756528664192,228.0296549,69.9366331
62722189,1695104676973038464,225.9829722,70.2713208
62724215,1695482324857351808,224.5846240,71.1364302
62724768,1695583583006372352,225.2134683,71.9669594
62724899,1695610791623488128,231.2057527,69.5857546
62726443,1695896978179567232,230.3020470,70.4401455
62726990,1695993907001583616,230.0946785,71.0334632
62727017,1695998957883128832,230.2059415,71.1137573
62731372,1696837468642495232,228.7633460,71.7482519
62734909,1697509545124841600,234.3614613,73.7400204
62735023,1697527897521486848,233.6251006,73.8490402
62735654,1697641044139665152,232.5347540,74.0802473
62735908,1697682378904964224,231.0967933,73.9487968
62736052,1697701551638992768,231.1003804,74.2158899
62736312,1697751373259672192,233.5704293,74.5694635
62736446,1697778276935197824,234.6136339,74.6696803
62736651,1697820676851971456,232.8155788,74.9063833
62737590,1697984813321806592,217.6280427,70.4881815
62737909,1698051776156509824,220.1663749,70.7936788
62738168,1698107821185093632,219.5466110,71.0254895
62739825,1698467189688877568,223.1318209,71.6704694
62741120,1698735607964901760,219.3182166,72.2720313
62741687,1698846035868204288,221.3221201,72.5985412
62741823,1698874215149812736,220.7748012,72.9256015
62744828,1699442486566699648,214.3537998,72.9206398
62744957,1699472688776710400,213.7765055,73.3336924
62746390,1699761658472213632,217.7390377,73.6449636
62746906,1699856456989323520,215.1293618,73.6607001
62749258,1700314094345569664,228.6015943,74.0548653
62749777,1700412500636673536,222.3574810,73.4469597
62751240,1700702943504712064,228.8820073,74.3696137
62751375,1700735516536663168,230.3654927,74.7591156
62751396,1700739399187164288,230.0098832,74.8185574
62751535,1700770082433500032,228.1085244,74.7007361
62751916,1700846494195656960,231.8704986,75.2559087
62752006,1700860547329125376,233.8707831,75.3857056
62753338,1701100176439785216,229.3015832,75.5626870
62755786,1701578425342892928,219.4550371,75.4082854
62757314,1701901239380295424,223.9321229,76.3064266
62757858,1702004318595728640,229.1895189,77.0640724
62759911,1702377980750185216,240.8393529,72.8812549
62760068,1702412443567732864,242.0778837,73.2132266
62760090,1702415943965096192,241.2977342,73.0845010
62760337,1702456527112161408,239.1985113,73.2203390
62760544,1702498411633246592,240.7837436,73.6892096
62760955,1702586956678820480,242.6164499,73.9104028
62762660,1702912205962241024,241.8606628,75.0098260
62762695,1702918940470986880,243.0555967,75.1921005
62762944,1702960000358914176,246.9830798,74.3135165
62763673,1703078507096284160,249.5851916,74.9840838
62763740,1703090395565800832,248.8510213,75.1097671
62764283,1703196670236643328,250.3987896,75.7672100
62764938,1703328680351338880,245.0600448,75.5947695
62765166,1703379704562897408,248.5560681,75.9827736
62765190,1703383587213341568,249.6900573,75.8583993
62765323,1703409734974261120,250.4548117,76.2035084
62765523,1703445159864562048,247.9642140,76.2274784
62765604,1703460793545940864,249.8607882,76.3309906
62765729,1703483161735248128,249.5643608,76.6419500
62769446,1704213306175760384,246.2143620,76.4839367
62769655,1704257698957308672,248.5274051,77.0118772
62769876,1704298587045961344,248.2923694,76.9672304
62770623,1704442107672903296,242.2279774,76.9758738
62770696,1704451522241246592,243.4755848,77.2191936
62771346,1704567245840239104,244.5142569,77.6485568
62771516,1704597581193623808,246.4272810,77.8992254
62771934,1704674138987001216,254.6834908,76.1092670
62771956,1704677162644011904,255.4277566,76.2794365
62772152,1704704822233407488,251.1893356,75.9999355
62772427,1704752131296199424,254.6018533,76.6957582
62772590,1704775294056860032,255.6063159,76.3887015
62772931,1704831674090524672,255.9036992,76.7269094
62773032,1704848067982231424,255.6592307,76.8593094
62773290,1704887925278813440,259.3565543,77.3403462
62773347,1704897369911361280,251.5788992,76.2497810
62773410,1704908953438553728,252.2758058,76.4981312
62773427,1704912080174724224,251.0575264,76.3200815
62773479,1704920360871686400,251.8198342,76.4621832
62773500,1704924273585671680,252.5005896,76.6630214
62773667,1704953548082752896,253.3294593,76.8736914
62773799,1704971556881919488,251.1674429,76.7078368
62773836,1704976500393249536,252.0102113,76.8044768
62773952,1704996502051987456,251.0715105,76.9944173
62774009,1705008115643603840,253.1014667,77.1430042
62774315,1705048380960520832,256.1828811,77.1708717
62774985,1705141255334074880,257.2168675,77.6692611
62775120,1705163078064233472,256.8351872,77.9181241
62775147,1705165547668959744,257.0706329,77.9842928
62775438,1705207986241272832,261.3638014,77.4040311
62775839,1705272101513152000,260.5030815,77.7137434
62775998,1705302681680824704,262.8507525,77.9479090
62776363,1705353254919005568,267.6727158,78.0462534
62776577,1705385007613556352,269.8720148,78.5492038
62776605,1705389611818409216,265.5032352,78.0953456
62777560,1705527497448263552,259.3134385,77.9753068
62777696,1705543676589046016,261.3655939,78.4023032
62778442,1705676000238206720,264.9082653,78.9221168
62778706,1705716441649781120,268.5257055,79.3170872
62778733,1705722553386936192,267.5176863,79.3215994
62778806,1705736159843320704,269.2594028,79.5840446
62779175,1705804849256710272,252.8726363,77.7198950
62779203,1705810239439244416,249.4653975,77.2863653
62779330,1705834639149910784,249.6879041,77.6668315
62779343,1705837491008610560,250.8821652,77.6864781
62779582,1705875282425240448,252.4781295,78.0760071
62779686,1705890508084908672,255.9082767,77.8740980
62781394,1706126696925838592,250.4081148,78.3846882
62781600,1706163290047263360,253.8791236,78.4587076
62781910,1706199883168662784,256.3821154,78.8777498
62782682,1706333233313574528,259.8270421,78.8112855
62782825,1706355287969667840,261.2088111,78.9079647
62783169,1706413325863764736,261.3889902,79.2555518
62783260,1706433598109427584,262.2240287,79.4220277
62783324,1706444558865501696,264.8559757,79.1636681
62784092,1706547084028545792,266.4503072,80.0557785
62784154,1706556739115030144,268.3769011,79.9799349
62784500,1706615086247944704,259.1473760,79.5729470
62785449,1706759122270421632,266.9206021,80.1808207
62785472,1706763932633796608,267.0338029,80.2863955
62786089,1706877732087128192,234.3828884,75.6534980
62786477,1706946726441828736,233.9890418,76.0365934
62786740,1707000602511670912,234.5050489,76.5539883
62787084,1707061762846075776,238.5633744,76.8451904
62787494,1707138350702990976,237.7282826,77.2653271
62788278,1707302143576412416,235.9094500,77.2165210
62788403,1707327913380191744,236.4630892,77.4123476
62788465,1707341485476304768,236.5478417,77.4785024
62788843,1707417111260563328,235.3241233,78.0029605
62788874,1707421852904475648,236.3101776,78.0813004
62789526,1707551041224436096,240.8121266,77.8117463
62789557,1707558432863782272,240.5466253,78.0184843
62789714,1707592036687766912,243.1939805,77.9898112
62789827,1707611965336073088,246.5260883,78.1207249
62790135,1707671751280897024,243.7551088,78.5335943
62790407,1707724321681013248,239.4959372,77.9745670
62790652,1707772081717397760,240.7793373,78.4263823
62791029,1707843962290139648,239.9274287,78.8074574
62791751,1707975250849975680,243.1453955,79.3564003
62791859,1707998787270758144,230.0482423,77.1404302
62792202,1708061455137382144,228.9931826,77.2815724
62792606,1708136775980510464,232.4801814,77.7388416
62794651,1708500576890248448,228.8260435,78.8927422
62797535,1709004840411364736,239.1448315,80.3122464
62797760,1709047068529831552,236.4504082,80.1934954
62797969,1709085688875356032,238.6107048,80.6395665
62798099,1709105892401540992,238.7210097,80.9401236
62798939,1709247179645048960,248.9330763,79.4712576
62798959,1709250954920885248,250.8763144,79.5685837
62800553,1709525081208965120,246.8869364,80.0416016
62800750,1709553427992941696,252.1888483,80.1646100
62800978,1709591223705173120,253.2826030,80.3465694
62801559,1709697738894482560,256.9599843,79.9978900
62802032,1709786283940419584,259.9951357,80.6074748
62802189,1709817070266063360,261.2792922,81.0561743
62802527,1709882624350104064,268.3551719,81.3114291
62802585,1709894276596520704,264.1755103,81.0789362
62802709,1709915579636277120,263.8119172,81.3193121
62803152,1710004502638367104,260.9779163,81.0631102
62803227,1710021957385465344,260.4389960,81.3846098
62803510,1710068720988341504,259.7461840,81.3787650
62803683,1710102737131111296,262.7106804,81.3195930
62804265,1710249521932554624,245.0587046,80.0426959
62804378,1710268316709518592,244.5282036,80.3028213
62804743,1710330542195690496,243.1704587,80.3718372
62805886,1710506704574433280,251.2868974,81.4935631
62806499,1710605385743339264,243.5091688,81.1977124
62806952,1710682832593087744,247.6033484,81.5358726
62807210,1710734956316190336,246.7029656,81.6416120
62807279,1710744680122174848,248.1679773,81.8698793
62807417,1710771923098995200,250.4064778,82.0537503
62808117,1710895210136136832,255.0540891,81.8951827
62808143,1710900501535858688,255.3313401,82.0670346
62809119,1711125935779165184,258.8071658,82.5804643
62809703,1711261033974731648,264.6147417,83.3309034
62810264,1711392842226918656,209.2769770,72.8611077
62813357,1711977507535027712,214.0189203,74.5996867
62815016,1712300660873887616,207.6855216,75.2170380
62816968,1712712909015232640,203.4867297,75.2518441
62818654,1713065543009680000,207.3505722,75.5407455
62819912,1713312211571479808,207.8224240,77.0502510
62819982,1713326814460348800,206.1098712,77.2305328
62820731,1713488580108524160,205.3625916,77.0887633
62821156,1713575643389635072,201.5526562,77.7215964
62822340,1713791495562263936,217.2778624,76.5936059
62823175,1713958209012471040,213.4275312,76.8881651
62824920,1714275899153930880,217.4569896,77.5662189
62826938,1714630388574591360,218.1381215,78.7307791
62827961,1714831771000745344,208.4162925,77.6188634
62828073,1714853005319062656,209.0370739,77.7011416
62828104,1714862553030940160,209.7501371,77.8951732
62828133,1714869940374515584,208.0106768,77.8172503
62829617,1715140007918118272,204.9510054,78.5438965
62831000,1715397710252448256,210.7815918,78.9179916
62831201,1715431554594373120,213.2454156,79.5350501
62831823,1715536557954851968,214.2964677,79.8605375
62833476,1715835556398323712,208.6290782,80.7771574
62834163,1715972857912238720,194.8241150,76.2285382
62834303,1716003575518315392,195.8349636,76.4874282
62835832,1716320028708858752,193.0989157,77.3556309
62835851,1716324151877413248,193.9725924,77.4267098
62838450,1716844697617783808,191.9635112,78.6453220
62840413,1717242415885626112,186.2917210,78.5652957
62840922,1717353878876397824,181.8290245,78.0491755
62842147,1717650506498241792,187.4041884,78.9492103
62843923,1718075360366666368,180.5068144,80.4614426
62844376,1718177928481690624,201.9481225,78.9830380
62845263,1718354262659172096,200.6054999,79.6925621
62845402,1718376355970912640,202.0604050,79.9806875
62845532,1718403019127960192,201.0225379,80.3670946
62846176,1718534445127010048,193.4721299,80.1980616
62846307,1718558737461963392,198.8426572,80.0552251
62847406,1718786027131950464,202.6685952,80.6628967
62848170,1718946074793654144,205.8603298,81.5465567
62848603,1719035994228183808,200.1019892,81.4477344
62848622,1719038360754251776,197.8018929,80.9026400
62849554,1719208926791804288,198.0800850,82.1552513
62849939,1719292382300071296,192.0511290,80.3902130
62850342,1719600932750685312,183.9702147,81.5657102
62850578,1719440988168543744,193.8317114,81.2982132
62851331,1719606365884898560,182.5145377,81.0428688
62851559,1719648525283858560,183.1931200,81.6073949
62852096,1719760434951744128,181.3869695,81.8357553
62853441,1720031670727245184,191.4790173,82.6385316
62853806,1720106746754739456,187.6711714,82.3984536
62854375,1720205080029858688,182.5708930,82.8939272
62857201,1720721648633372416,223.6867545,79.9446524
62857615,1720796342407664640,221.5350633,80.3872943
62857900,1720852383141080704,226.3822112,80.4263880
62858949,1721046348161107968,232.7634196,80.6571169
62859407,1721129464368016512,239.2015619,81.2486014
62859423,1721131594671848704,236.9256617,81.0644638
62860418,1721312052017502976,225.5612499,81.1775753
62860738,1721364519338134912,233.3010481,81.4689211
62861278,1721446398595249152,232.2202393,82.0026762
62862247,1721615585945889024,218.6549723,80.7088231
62863056,1721742064142623104,219.4474055,81.4095830
62863337,1721798993933274752,214.7154311,80.9249583
62863500,1721827929128836480,216.4104615,81.1448051
62863874,1721901489032544896,213.7802510,81.5391019
62864298,1721981242281485568,217.3457903,81.9528270
62866275,1722360260259221248,221.2924982,82.3422735
62866725,1722448740881905920,218.0497093,82.8826454
62867578,1722605043332011264,225.9275993,83.7400719
62867621,1722611915278412800,224.4371415,83.7615182
62867870,1722655002391310208,240.8590641,81.7061866
62867998,1722679741402948480,242.0550762,81.8031870
62869686,1723001726511977472,234.7861201,82.7094353
62869696,1723002826023605632,234.5615852,82.7443480
62870519,1723169058436978176,246.6060018,83.7664615
62870812,1723234616817751424,258.3597395,83.3189213
62871306,1723384459636789504,264.8057047,84.0400723
62871424,1723417513705090432,263.0562315,84.2285676
62871545,1723449463966359808,267.6880903,84.4752037
62871804,1723519081091652480,257.8820097,84.1779438
62873361,1723893945837349120,240.2848359,83.4866658
62874552,1724154117776702848,231.4539282,84.5038108
62874639,1724169132982462848,232.4611816,84.6935968
62874893,1724234828802411520,239.5567036,84.9528527
62874916,1724244037212213888,242.0391794,85.1594090
62874977,1724260014491110272,234.8714580,84.8842696
62874984,1724262900709136896,236.6213638,85.0440070
62876330,1724631374542494976,246.6059147,85.5169219
62876415,1724655426358902784,249.0543574,85.6393946
62876498,1724678413023942016,245.4942479,85.5734847
62876524,1724687655793547520,242.5113550,85.5706520
62876544,1724692912833522176,241.5827497,85.6846865
62876608,1724713047640265344,250.6439742,85.8979265
62876672,1724727581809593856,248.3757947,86.0543217
62876683,1724729746473118976,250.2919620,86.0441302
62877118,1724840384830568448,256.6416235,86.5318424
62877414,1724905874492270336,209.2977807,81.6697518
62877838,1724992083075955328,208.0442549,82.2240695
62878331,1725092718453285760,210.5068106,82.5040790
62879180,1725249918552816384,199.4787368,82.6428260
62879339,1725293379325551744,200.7331779,83.1408307
62879588,1725340349087354752,208.5069674,83.2971421
62880146,1725448723997266048,215.6625320,82.9402082
62881842,1725757549326776192,207.8741986,84.0716164
62882340,1725851759433319168,204.5205441,84.4900598
62882963,1725982468174050048,213.7445983,85.3136803
62883906,1726182888528543488,201.3682348,83.9172209
62884103,1726224738689940224,196.0829755,83.9990479
62884317,1726273014122400128,193.2340991,84.4783427
62886090,1726681207813763200,197.2857730,85.1795580
62887006,1726947014749701504,182.6915357,85.7050762
62887408,1727050952958160256,190.0517277,86.4855548
62887476,1727070778527185408,187.2966282,86.3118126
62888346,1727260753521509888,223.6488793,85.3103124
62888420,1727280819608441600,233.7172701,85.1431894
62888516,1727306864290145280,235.4627725,85.3193895
62888570,1727321776416637696,238.2371478,85.6228747
62888695,1727359984445733248,227.0283042,85.5112701
62888719,1727367509227099776,226.9363238,85.7501958
62888727,1727369433373807232,228.0534386,85.7106802
62888791,1727391423606397568,233.4410578,85.9918905
62888810,1727395512413771264,230.2619207,85.8644033
62888831,1727402968478552960,231.2038879,86.1297438
62888846,1727407229086069376,234.9883167,86.2203994
62888865,1727411283535195264,233.3608247,86.2682802
62888916,1727423580025301120,221.0947409,85.2391025
62889012,1727452824458562048,220.1077659,85.4322023
62889075,1727469587714414976,218.2961089,85.5854139
62889267,1727521715734107904,217.8610261,85.8502465
62889352,1727543293649825536,214.0260969,86.1044827
62889464,1727567585984907008,225.9653004,86.0038750
62889480,1727571537354796800,222.9129737,85.8819834
62889548,1727592943471768832,228.9589024,86.1539364
62889811,1727666473311982848,225.0236376,86.6254245
62889824,1727670527761128448,228.3665263,86.7137827
62889899,1727692380554801152,223.9938080,86.9610308
62889924,1727700558172057728,241.3333242,85.8576979
62889968,1727712962037652864,238.9578005,85.9316627
