alpha,rep,twin,sdss_id,K1,n_ep,loglike
0.30,5,0,57220942,30.1059,8,-22.6957;-23.7156;-23.5832;-23.4342;-23.5581;-23.9553;-22.9434;-22.9861;-23.5692;-24.2367;-23.3611;-22.6650;-23.7104;-23.2615;-24.3970;-22.7092;-22.8825;-23.0894;-23.4734;-24.7979;-23.7521;-23.2275;-22.3768;-22.4255;-22.2429;-22.3649;-23.1510;-24.5621;-22.9461;-22.6101;-22.3464;-24.3687;-24.1084;-22.5063;-21.3389;-20.1124
0.30,5,0,57228099,26.1838,8,-32.0465;-34.6817;-35.6804;-34.4966;-29.7114;-33.7074;-29.8856;-34.6059;-29.7618;-28.8781;-29.2756;-30.3375;-32.5369;-29.1281;-27.6119;-32.1143;-38.9668;-32.9918;-35.6804;-35.9184;-29.4585;-39.6535;-33.7811;-34.2698;-41.8457;-38.3158;-34.0077;-32.6903;-36.8815;-38.8804;-42.4159;-42.9472;-41.7320;-44.2096;-38.2659;-43.9501
0.30,5,0,57245306,33.3826,10,-90.3930;-99.3873;-92.5805;-92.9560;-88.0408;-94.8440;-82.3440;-85.2071;-98.5718;-96.0271;-87.0257;-84.4606;-91.3566;-97.9177;-88.5280;-84.7574;-72.2827;-76.4697;-64.0826;-57.4768;-60.2696;-52.7790;-50.6975;-44.9766;-41.1194;-49.7030;-38.2886;-43.5056;-59.2299;-51.4366;-45.6575;-42.4664;-51.4578;-58.6571;-62.4599;-57.8916
0.30,5,0,57249920,12.8886,11,-92.8993;-102.0584;-92.3958;-90.2342;-82.0719;-79.7606;-95.0361;-95.5122;-91.1469;-89.5860;-92.5930;-86.4190;-99.9502;-84.4424;-89.2824;-99.3454;-82.3614;-90.7204;-84.5255;-67.1317;-74.6775;-57.2739;-53.1494;-55.1133;-74.3465;-59.6387;-70.4292;-76.2585;-78.9385;-81.2107;-85.1342;-68.7575;-67.5937;-66.8894;-80.3810;-76.8734
0.30,5,1,57268259,51.3310,8,-1511.6088;-1492.5604;-1540.4195;-1447.9534;-1357.1124;-1477.6665;-1384.1587;-1411.4995;-1507.5174;-1295.0399;-1265.8765;-1541.0671;-1283.9755;-1474.5936;-1203.0726;-1503.2852;-1331.3687;-900.9306;-775.2681;-515.3266;-572.7775;-392.2698;-631.0394;-435.9684;-514.6195;-175.6691;-270.6200;-108.0381;-223.4205;-330.6563;-181.2176;-281.7513;-237.8720;-392.4721;-518.9175;-358.0303
0.30,5,1,57314051,39.3539,11,-460.8154;-414.3000;-405.3570;-428.0243;-505.7506;-362.1249;-378.9100;-441.9512;-404.4610;-399.2201;-414.8301;-428.7104;-316.6229;-465.6054;-493.5408;-534.9846;-365.0240;-354.2363;-246.6106;-449.9329;-366.3575;-279.7806;-201.8984;-250.8539;-193.2383;-213.8546;-222.8189;-106.0709;-187.8928;-135.2265;-176.5142;-187.3872;-234.0912;-295.7283;-182.6527;-285.8416
0.30,5,0,57315711,40.7937,8,-38.5099;-40.3407;-40.8816;-37.8628;-37.4441;-45.6525;-36.9376;-36.2312;-46.9569;-42.9875;-36.9951;-36.4705;-45.0183;-42.5168;-40.8511;-41.6445;-39.1201;-34.7102;-32.6076;-31.3564;-27.6216;-27.0066;-27.4310;-27.8432;-21.7456;-22.2619;-27.5021;-23.1549;-19.5404;-23.0509;-20.9510;-25.0861;-24.2559;-20.1659;-27.1226;-20.3279
0.30,5,1,57464550,41.6885,12,-68.9020;-61.0538;-66.5520;-57.9035;-57.9051;-59.4957;-50.1725;-58.2313;-55.9200;-60.0966;-47.7385;-63.5511;-59.7131;-51.6709;-74.1886;-64.8510;-61.2966;-55.1894;-67.5093;-56.3602;-65.3971;-78.2210;-92.2545;-64.5558;-53.3328;-89.0365;-92.6717;-73.8940;-78.7069;-59.6755;-96.6860;-88.8415;-88.8780;-62.4065;-88.1712;-91.1437
0.30,5,1,57543771,48.6986,12,-22.8999;-23.0005;-22.8852;-22.9677;-23.0524;-22.9836;-22.9756;-22.9924;-22.9368;-22.9089;-22.9031;-22.9439;-22.9109;-23.0154;-22.9963;-22.9396;-23.0033;-23.1613;-23.2234;-23.0853;-23.2602;-23.2056;-23.0376;-23.0197;-22.9455;-22.8352;-22.7909;-22.6726;-22.5913;-22.5199;-22.2680;-22.1362;-21.8898;-21.6846;-21.5400;-21.0553
0.30,5,0,57558457,36.7970,11,-311.7387;-306.8275;-314.0531;-303.2290;-334.8819;-334.0179;-297.7020;-324.8203;-301.6535;-311.1359;-348.1946;-301.8940;-308.7358;-304.4486;-301.4994;-310.7396;-290.7738;-274.1065;-285.8486;-289.0475;-193.5852;-232.2293;-271.7586;-232.3238;-226.4798;-177.8287;-135.8697;-129.3100;-86.0110;-64.8377;-69.4014;-44.5467;-45.2902;-30.1417;-35.2508;-29.1948
0.30,5,0,57720410,28.4680,9,-54.7237;-60.9808;-68.6079;-71.6924;-67.2160;-64.2463;-68.3792;-72.5122;-46.1512;-73.0387;-56.4525;-65.8784;-63.1423;-74.0863;-31.8060;-54.9419;-67.8976;-60.4259;-69.6070;-52.3684;-68.0019;-65.0146;-74.1900;-62.0548;-69.5423;-98.4288;-75.3879;-91.5168;-49.3506;-98.3699;-48.6023;-72.5354;-65.9027;-79.1930;-73.7263;-73.3819
0.30,5,1,57793887,19.4889,12,-99.9528;-99.1792;-100.7693;-99.6433;-107.2577;-97.1083;-95.9965;-103.8120;-101.0938;-107.4386;-100.7783;-113.6083;-106.5727;-87.9428;-75.0770;-84.0215;-70.5330;-77.4602;-74.1852;-35.5004;-42.1134;-46.5668;-42.4873;-52.1183;-54.9271;-65.1719;-67.2867;-39.3105;-52.3473;-71.7409;-40.2504;-55.4592;-62.6740;-70.4647;-65.8119;-77.9677
0.30,5,0,57796224,18.0698,8,-43.1415;-30.1498;-40.1184;-42.9303;-46.7448;-43.9339;-29.9270;-41.5381;-34.1107;-38.9647;-38.3061;-42.4346;-38.5503;-46.4298;-38.8844;-48.7197;-43.4897;-41.9033;-40.0184;-32.6945;-34.3047;-32.6895;-30.9724;-29.3379;-32.1488;-31.5508;-28.1233;-29.8130;-27.3231;-30.1281;-34.3274;-29.5218;-27.4870;-28.0265;-29.7965;-28.7856
0.30,5,1,57806686,15.0367,8,-26.8968;-26.4458;-28.4587;-24.8837;-27.3570;-27.1279;-28.9918;-25.4646;-27.4615;-26.3733;-27.5336;-27.7001;-26.3895;-28.5946;-25.1168;-26.8262;-26.5974;-28.6975;-23.0310;-27.5548;-29.1710;-23.0376;-26.4520;-25.7043;-26.3520;-24.5138;-24.7278;-23.6706;-24.2122;-24.2038;-24.2677;-24.7409;-23.8117;-25.5652;-23.9891;-25.5312
0.30,5,0,57827001,19.7628,8,-30.4918;-31.9455;-34.9861;-35.8497;-36.1099;-33.3550;-39.9050;-33.4939;-33.0590;-34.9113;-33.1483;-33.2883;-34.7255;-32.8143;-32.6040;-37.4412;-31.8796;-33.5608;-39.2497;-33.6849;-29.6843;-35.7711;-36.3562;-34.9120;-38.2875;-31.9141;-33.4512;-38.2700;-34.7813;-31.9390;-40.0204;-33.3109;-29.0927;-35.6339;-32.0423;-27.5847
0.30,5,1,57920866,14.7303,16,-27.9361;-27.6317;-27.9927;-27.6769;-27.9806;-27.7669;-27.6126;-27.7750;-27.7476;-27.7813;-27.8981;-27.5397;-27.7513;-27.5706;-27.8467;-27.8612;-28.0030;-27.8041;-27.9359;-28.2116;-27.7995;-27.9167;-28.0936;-27.9992;-27.8671;-27.9204;-27.8960;-28.3655;-28.1449;-28.1540;-28.0945;-27.7375;-28.1691;-27.8574;-27.7425;-26.9441
0.30,5,1,57923300,46.2298,16,-202.3265;-205.7345;-226.7050;-215.9024;-221.0236;-227.5970;-218.6659;-213.7870;-226.2159;-213.7311;-232.2818;-215.1308;-210.0307;-224.4422;-191.0841;-151.9276;-162.3804;-278.5966;-205.1998;-146.0056;-253.2686;-235.2740;-241.8346;-467.1199;-384.4178;-476.1544;-291.5412;-377.3579;-363.4929;-293.1638;-419.7125;-236.1884;-325.1370;-167.8100;-332.3983;-384.4858
0.30,5,0,57926283,34.0257,16,-510.9179;-520.2200;-453.4761;-380.9847;-261.5488;-209.6943;-265.7253;-249.6934;-303.5701;-306.0699;-526.0144;-535.2225;-362.3236;-312.5832;-280.7198;-411.9197;-376.0873;-516.1322;-514.3062;-521.1740;-503.9345;-506.7010;-352.5512;-327.4806;-467.2419;-203.6278;-201.0161;-189.0993;-146.9261;-401.1442;-84.5627;-101.8349;-310.2144;-81.5368;-117.5522;-277.2773
0.30,5,1,57945880,32.6177,8,-28.3489;-28.2854;-28.3902;-28.5887;-28.5170;-28.7337;-27.8550;-28.2928;-28.4810;-28.0994;-28.1677;-28.3585;-28.3194;-28.5416;-28.3537;-28.3559;-28.2692;-27.8681;-28.2621;-28.3774;-28.3479;-28.3250;-28.2632;-28.5801;-28.4305;-28.3531;-28.3242;-27.9997;-27.7398;-27.6931;-28.0284;-27.9057;-27.5136;-27.5316;-27.1894;-26.6915
0.30,5,0,57951378,15.0286,8,-25.6171;-25.4144;-24.5998;-24.9688;-24.4961;-28.1092;-22.9045;-23.8264;-24.6388;-23.3893;-24.6854;-23.4758;-24.6776;-25.9280;-23.9586;-23.2287;-24.1748;-24.4326;-23.2680;-24.1097;-23.8066;-24.4022;-26.4666;-24.5520;-24.1547;-28.9219;-26.2780;-24.2474;-26.0364;-25.9615;-27.8324;-27.7988;-32.6180;-27.8669;-29.8220;-29.4563
0.30,5,0,57954840,22.6757,11,-56.6340;-59.3586;-64.5998;-54.9863;-85.2093;-69.2364;-45.4573;-43.1254;-64.5047;-40.2372;-40.6785;-46.8765;-55.4229;-51.9486;-50.7919;-70.8431;-49.1083;-46.5588;-57.0916;-43.9171;-51.4389;-67.0944;-44.5786;-75.2021;-67.0678;-69.2191;-60.6563;-70.7594;-73.6200;-104.2615;-74.6443;-97.2479;-56.3640;-74.1449;-52.5508;-86.4345
0.30,5,0,57966218,12.4414,16,-39.9498;-40.4230;-39.2234;-39.6455;-39.8099;-39.6415;-40.1626;-39.6797;-38.8378;-39.6905;-40.3915;-38.7740;-39.4702;-39.0779;-38.2412;-38.3350;-37.4310;-36.9538;-37.1924;-37.1263;-37.9792;-36.0025;-36.5750;-35.9894;-37.4817;-35.3819;-35.7378;-39.1331;-39.2414;-36.6043;-38.8717;-39.0205;-42.2924;-37.5060;-38.0437;-37.4261
0.30,5,0,57984569,18.8654,11,-29.0794;-29.1691;-29.2368;-29.7101;-29.4188;-29.7371;-29.3635;-29.1966;-29.2517;-29.8405;-28.7974;-29.3907;-29.4476;-29.9826;-29.8187;-29.6637;-30.4127;-30.2695;-28.4160;-30.4022;-30.1072;-30.0298;-30.0170;-30.6017;-30.5448;-29.8458;-29.6264;-29.5289;-29.9383;-30.2518;-29.2830;-29.7078;-29.6599;-29.4653;-29.6158;-28.5155
0.30,5,0,58003711,52.7895,8,-177.8817;-124.4643;-174.6018;-120.0122;-132.0766;-159.2321;-133.6877;-128.5344;-141.6505;-180.7464;-153.4568;-152.1787;-123.4811;-163.5571;-125.2322;-96.6472;-127.5051;-168.5475;-183.6122;-167.0808;-176.2606;-182.4886;-136.8975;-173.3989;-192.2183;-200.4145;-185.4131;-181.6959;-93.7054;-203.2624;-195.7934;-165.8684;-164.3789;-168.5585;-184.9120;-143.6693
0.30,5,0,58358184,14.3247,10,-32.9316;-32.7128;-34.2258;-32.2954;-35.0110;-32.3639;-33.9594;-32.3952;-33.5376;-33.2583;-32.1660;-33.6868;-32.7474;-35.7305;-34.8381;-35.8595;-31.3256;-33.9883;-31.0812;-36.3631;-38.1054;-30.5209;-33.0065;-33.6936;-30.5866;-38.4523;-29.8710;-34.0427;-42.6221;-49.3954;-38.4139;-38.1112;-34.4178;-48.3886;-42.3514;-36.7331
0.30,5,0,59225244,23.3748,8,-21.9037;-21.8285;-21.4684;-21.9348;-21.9937;-21.8647;-21.8421;-21.5440;-21.7128;-21.7705;-21.6714;-21.4493;-21.7515;-21.8663;-21.6121;-21.7275;-21.8524;-21.9970;-22.0082;-21.8394;-22.2290;-22.1182;-21.9616;-21.8020;-21.9557;-22.2782;-22.0464;-22.1426;-22.2590;-22.4254;-21.7920;-21.3620;-21.5307;-20.9739;-20.8051;-20.4130
0.30,5,1,59227535,20.7338,8,-51.3787;-37.0503;-56.9817;-50.3898;-38.2672;-30.8761;-41.1611;-42.0879;-41.9552;-40.8901;-50.8537;-52.8226;-47.7189;-35.7586;-46.0388;-37.5871;-53.6762;-38.1763;-50.1913;-44.9887;-25.1996;-40.0455;-39.2058;-36.2796;-41.5115;-47.3888;-42.5960;-52.2499;-47.3579;-36.0306;-50.9069;-51.8011;-43.1712;-48.3647;-28.5147;-43.2009
0.30,5,1,59458812,28.6523,10,-77.2520;-85.9622;-84.4257;-71.2318;-103.1442;-97.5381;-81.2124;-84.9456;-76.3815;-113.2027;-84.2507;-100.0124;-85.0617;-79.9623;-79.7333;-64.4913;-58.0329;-52.1947;-40.7632;-69.1650;-40.0156;-88.9107;-84.8635;-39.2902;-113.4703;-115.6692;-88.2524;-56.1926;-57.5110;-77.6204;-67.5359;-90.3806;-80.4746;-93.8938;-92.0614;-87.5720
0.30,5,0,59459230,21.5419,8,-1034.2076;-671.0554;-1067.9364;-739.8291;-421.1417;-649.0210;-1167.8471;-636.2867;-271.3500;-1640.3247;-243.5679;-831.1608;-397.4345;-482.5673;-367.0326;-467.2911;-915.0591;-450.5154;-771.1858;-1203.6860;-1071.8488;-723.6727;-1092.5688;-590.0486;-1442.6876;-1417.6897;-925.7109;-552.0065;-550.0481;-616.0100;-676.6483;-480.6260;-53.7425;-227.0405;-403.2073;-163.4430
0.30,5,1,59481567,45.1394,16,-375.3244;-295.2206;-908.7672;-585.8045;-354.5182;-395.2935;-511.3558;-494.9449;-359.1153;-290.9811;-125.7817;-925.6828;-220.8704;-624.1699;-486.5240;-430.9265;-1085.5462;-623.9654;-966.1711;-669.3254;-810.9980;-1051.7674;-861.7932;-1242.2649;-1039.5172;-1428.7117;-1931.0654;-1524.1974;-1630.3662;-1487.7049;-1825.8586;-1684.6117;-1665.4501;-1319.6535;-1465.6569;-1642.6819
0.30,5,0,59565060,24.2558,16,-224.1381;-207.1724;-214.8066;-209.0470;-223.3405;-205.7713;-215.6199;-208.0110;-230.3562;-207.6799;-211.2143;-218.3965;-217.6910;-227.6611;-196.3077;-199.6245;-201.8532;-221.2383;-171.8742;-187.6231;-100.5624;-169.2285;-157.5584;-135.3014;-151.9011;-94.6515;-177.0225;-139.8712;-139.3436;-158.0997;-179.6792;-195.0405;-137.6342;-186.6368;-195.5665;-158.3249
0.30,5,0,59763434,25.8666,16,-183.8971;-251.0994;-202.2025;-175.1683;-181.7422;-188.0350;-181.7920;-188.0331;-182.7550;-213.1397;-215.1402;-241.6163;-178.6897;-202.0939;-232.1853;-153.1531;-141.4343;-119.6477;-134.8368;-149.4815;-211.3543;-238.8701;-232.1162;-266.9135;-279.5797;-311.3445;-387.0264;-296.9089;-261.4692;-399.6141;-300.9602;-319.5563;-426.4982;-379.5959;-406.8770;-399.3510
0.30,5,0,59763959,16.6030,16,-27.5596;-27.5358;-27.5969;-27.4661;-27.5728;-27.4576;-27.5185;-27.6682;-27.5220;-27.6213;-27.5084;-27.5376;-27.5505;-27.5929;-27.5412;-27.4672;-27.5757;-27.4480;-27.3320;-27.3531;-27.3596;-26.8235;-26.9656;-26.8584;-26.6939;-26.7485;-26.7917;-26.9823;-26.8966;-26.8269;-26.6773;-26.7810;-26.2912;-26.5982;-26.3471;-25.6595
0.30,5,0,59941779,26.7411,16,-20.9837;-20.9669;-20.9769;-21.0292;-21.0327;-20.9885;-20.9804;-20.9973;-20.9764;-21.0287;-20.9704;-20.9491;-20.9502;-21.0014;-20.9574;-20.9681;-20.9209;-20.9667;-20.9331;-20.9149;-20.8570;-20.9052;-20.8424;-20.7492;-20.6930;-20.6301;-20.5506;-20.5145;-20.4511;-20.3335;-20.3082;-20.1107;-19.8587;-19.6617;-19.4850;-19.0709
0.30,5,1,59977620,30.9265,16,-1262.7984;-1281.5163;-1250.6867;-1233.6666;-1323.0517;-1056.7032;-951.7305;-1164.3668;-1061.8499;-1150.3974;-1252.9416;-1255.1095;-1301.7832;-1179.9333;-996.6780;-1286.4921;-1141.3713;-747.7326;-990.5172;-989.6686;-788.6855;-899.5235;-875.6029;-778.8983;-693.7426;-374.8261;-496.3750;-780.5967;-471.4422;-472.9508;-481.2571;-530.3100;-120.1710;-697.1758;-478.1732;-513.7450
0.30,5,1,59987974,29.3376,16,-204.2968;-204.5964;-204.4838;-203.9470;-205.7665;-207.7826;-204.8316;-204.5262;-204.2369;-202.3025;-210.6430;-200.3888;-196.9293;-192.3493;-192.1185;-186.4801;-180.4924;-161.2821;-160.0661;-143.4290;-134.9450;-121.8236;-123.1160;-98.1724;-78.0453;-67.8741;-59.6669;-47.1218;-39.8085;-46.7329;-34.8256;-37.1021;-40.8671;-39.8636;-38.9272;-43.5220
0.30,5,1,60078317,40.2133,15,-47.4792;-46.6390;-46.6008;-43.1608;-47.8322;-47.3962;-45.2126;-46.3614;-47.4168;-47.9593;-46.6260;-44.1558;-48.1584;-47.1545;-45.6117;-45.4586;-45.2339;-44.6645;-41.4725;-45.5545;-40.7860;-38.8746;-41.1480;-41.0574;-39.1044;-40.0157;-44.9170;-39.1646;-41.2060;-39.8058;-38.1966;-38.2932;-38.0317;-39.0615;-39.6193;-37.5082
0.30,5,1,60081025,57.6840,16,-975.5026;-1194.9492;-1194.8987;-1314.7505;-1173.9337;-1223.4963;-1311.1668;-1226.4483;-1108.7183;-1357.8061;-1212.9839;-1052.6343;-1003.9971;-1051.6368;-1134.5289;-739.7770;-945.4813;-956.8994;-1078.9744;-932.0732;-978.8842;-795.4565;-446.2658;-669.4656;-710.3679;-649.2274;-722.4742;-329.4486;-404.8902;-303.7897;-594.8623;-423.4199;-421.0499;-394.4465;-490.4384;-294.5239
0.30,5,0,60178968,15.2828,16,-63.1935;-63.5978;-75.1319;-77.0622;-66.3767;-80.2317;-73.1274;-80.2232;-57.8393;-56.6990;-70.6933;-69.8829;-49.5679;-69.0217;-43.6712;-71.9566;-66.3017;-70.7082;-66.2700;-80.7294;-74.0662;-80.1323;-75.5973;-72.4300;-59.2638;-64.8324;-77.8478;-71.3531;-74.6748;-74.6583;-74.5990;-82.6885;-93.8904;-83.0989;-83.8872;-71.7571
0.30,5,1,60253572,12.9556,16,-61.4982;-62.4269;-57.9214;-60.8907;-59.7103;-58.4447;-58.6963;-70.4487;-59.5057;-65.4298;-58.3599;-62.8309;-60.4006;-70.5966;-65.9574;-54.3851;-59.6058;-57.9206;-52.2350;-65.1909;-53.4438;-45.9890;-54.0422;-48.1644;-63.6880;-61.0043;-56.4304;-63.9081;-55.0256;-56.5308;-53.7118;-55.0066;-59.7499;-52.1575;-52.9796;-47.7038
0.30,5,0,60452128,15.3967,11,-328.5978;-337.2319;-358.7904;-369.8675;-326.0381;-337.2956;-326.2322;-347.1926;-353.3654;-332.4543;-342.1375;-317.0235;-346.2798;-326.8388;-301.3009;-300.3746;-312.6395;-227.6730;-168.4338;-170.9428;-225.2982;-139.8956;-149.3484;-106.4557;-65.0901;-68.8305;-133.3091;-115.6140;-83.4215;-130.7793;-92.6357;-104.6628;-113.1985;-129.0341;-187.6162;-184.1243
0.30,5,0,60454845,19.3253,11,-25.1721;-25.2826;-24.8008;-25.0458;-25.1507;-24.9331;-24.9157;-24.9473;-25.1236;-24.6222;-25.1183;-24.9096;-25.3458;-25.1593;-24.9005;-24.7619;-24.8718;-24.8632;-24.3887;-24.0920;-24.7663;-24.4036;-23.9170;-24.7757;-25.0928;-24.9799;-24.4700;-24.4938;-24.7552;-24.6106;-24.0956;-24.8479;-24.0324;-24.0129;-24.2687;-23.4622
0.30,5,1,60455136,20.2460,15,-61.6049;-61.7242;-66.2694;-61.4635;-61.8404;-65.4568;-61.5730;-63.6653;-63.6350;-60.6435;-64.3344;-66.7834;-61.5016;-59.0650;-55.4769;-57.1366;-55.5438;-55.6976;-49.5624;-46.8714;-63.7644;-45.7217;-42.8487;-43.6721;-52.3992;-36.7606;-52.0409;-44.9892;-44.7808;-47.5804;-40.9257;-54.9015;-59.7848;-43.4627;-62.8041;-67.2935
0.30,5,0,60457666,25.7258,16,-208.5070;-191.1408;-225.9584;-202.1728;-212.6129;-232.3891;-204.1723;-212.8601;-211.2105;-191.2846;-207.3868;-187.6817;-205.2581;-204.5238;-212.8897;-206.9268;-209.2296;-201.0628;-210.4720;-223.9285;-184.4871;-215.4119;-206.6471;-198.2277;-186.8342;-189.0056;-201.5901;-187.5413;-156.5676;-151.3418;-141.9381;-133.6856;-206.7481;-113.8440;-107.0398;-104.5349
0.30,5,1,60458565,35.0388,9,-97.7857;-81.0660;-86.9229;-87.8864;-110.6748;-74.6634;-103.9859;-90.3770;-90.8219;-92.9285;-84.8777;-103.6953;-100.7657;-87.7922;-72.6614;-94.5663;-67.8602;-80.1107;-54.4816;-75.1131;-51.4573;-104.7228;-80.8926;-55.5802;-98.3316;-76.5742;-61.5156;-92.4116;-86.4478;-61.9373;-93.5629;-83.0440;-92.7994;-85.2152;-65.8618;-97.8818
0.30,5,0,60534057,39.5752,16,-121.1288;-127.4007;-80.1910;-106.9165;-116.0128;-99.2203;-119.4922;-157.5523;-110.8753;-170.5137;-79.5286;-116.2128;-113.3634;-158.9935;-181.0375;-102.7195;-139.3777;-160.8840;-151.6171;-124.6770;-140.2947;-216.4937;-147.9836;-233.0301;-179.6471;-272.9163;-189.2117;-180.5058;-250.2399;-276.6541;-211.2670;-219.5324;-192.8427;-266.9412;-229.0084;-137.0548
0.30,5,1,60571901,14.5044,13,-36.2268;-36.1342;-35.6438;-35.7384;-34.5343;-35.0731;-36.0980;-35.3448;-35.7413;-37.1430;-34.8022;-33.1417;-37.0597;-36.2259;-35.5311;-35.8792;-35.4577;-36.8224;-36.4490;-36.5338;-34.2418;-35.3850;-36.9849;-32.7073;-34.8236;-35.4787;-35.7636;-36.5889;-36.1418;-34.0266;-34.9529;-35.3201;-38.0422;-36.9837;-33.9195;-34.1708
0.30,5,1,60592976,17.1003,13,-41.7187;-38.0048;-33.9247;-37.3314;-43.1517;-37.6606;-41.1519;-39.3542;-39.7942;-34.2407;-41.3185;-42.8259;-39.8053;-31.8825;-37.2239;-34.9301;-33.2182;-38.5468;-33.2022;-34.9667;-41.8436;-35.8066;-41.9953;-34.4101;-34.4348;-37.2457;-36.8961;-39.7229;-44.2218;-39.0062;-36.9596;-40.7197;-36.4989;-39.5069;-47.6132;-38.2024
0.30,5,1,60622539,40.4256,12,-158.5144;-141.9482;-210.0515;-180.2093;-170.7354;-237.8831;-206.9826;-144.6380;-241.6973;-144.4648;-173.9571;-163.5976;-132.5769;-215.8591;-213.1515;-144.1999;-197.5837;-187.6956;-157.2820;-167.4160;-114.4736;-197.0362;-177.5616;-122.1665;-149.8149;-166.8547;-144.0235;-105.5136;-145.2493;-87.6727;-60.4627;-104.1192;-116.6224;-63.7646;-51.3626;-103.5163
0.30,5,1,60625113,21.5173,8,-18.0044;-17.6091;-17.6271;-17.6293;-17.7673;-17.5347;-17.5128;-17.8382;-17.3640;-17.6418;-17.9595;-17.3562;-17.9025;-17.6315;-17.8117;-17.4624;-17.6327;-17.5913;-17.3558;-16.9754;-17.2050;-17.1258;-16.7327;-16.5603;-16.4880;-16.5455;-16.3414;-15.9802;-16.3787;-15.9879;-15.8131;-15.5850;-15.2465;-15.1509;-14.8728;-14.4176
0.30,5,1,60633387,18.1161,9,-19.8371;-22.0927;-22.3116;-19.9070;-20.3747;-19.0027;-21.3848;-20.4518;-22.7559;-20.8625;-21.3345;-24.9943;-24.3166;-19.8972;-21.0780;-21.5300;-20.1390;-19.7651;-21.8554;-19.4868;-19.6347;-18.6023;-22.5532;-19.3313;-19.6236;-20.1682;-20.1036;-21.4091;-22.8962;-20.3726;-20.0022;-20.2300;-19.0265;-19.8371;-21.8625;-17.4682
0.30,5,0,60949798,32.5855,9,-85.6129;-409.4498;-629.7491;-530.1859;-541.5437;-365.3360;-41.2167;-73.4587;-24.3412;-36.1326;-162.4008;-86.7587;-534.8797;-314.8283;-344.9650;-168.4190;-401.3315;-346.9530;-347.0099;-312.0155;-378.0899;-442.6155;-305.1536;-408.9297;-471.2945;-220.5748;-557.4173;-606.3960;-329.8590;-449.5643;-474.1112;-342.1292;-685.0192;-679.2800;-422.4921;-869.4949
0.30,5,0,60950173,14.6844,9,-19.0538;-19.4356;-19.0511;-19.2065;-19.1787;-19.0669;-19.0875;-19.2728;-19.1489;-19.3437;-19.3201;-19.0050;-19.2613;-19.1904;-19.2048;-19.0922;-19.1330;-19.1214;-18.8972;-18.9474;-18.7910;-18.6466;-18.5982;-18.4494;-18.3355;-18.6036;-18.3868;-18.3317;-18.1139;-18.2138;-18.0736;-18.0763;-17.8594;-17.8086;-17.6045;-16.8765
0.30,5,0,60951125,22.1030,8,-12.3764;-12.4070;-12.4194;-12.3941;-12.3815;-12.3991;-12.3758;-12.3980;-12.4007;-12.3921;-12.3704;-12.3830;-12.3948;-12.3737;-12.3853;-12.3909;-12.3821;-12.3668;-12.3468;-12.2975;-12.2585;-12.2321;-12.1770;-12.1483;-12.0671;-12.0003;-11.9089;-11.8151;-11.7082;-11.6008;-11.4918;-11.3216;-11.1797;-10.9775;-10.7033;-10.3232
0.30,5,1,60953778,35.8971,10,-53.5558;-35.4736;-52.6880;-50.9440;-49.3825;-38.8328;-36.1199;-38.0116;-36.4424;-35.0358;-38.1907;-46.0084;-46.4421;-36.8983;-45.9175;-54.9884;-46.9050;-43.9145;-44.3600;-48.4789;-48.3105;-47.0347;-45.6275;-45.8767;-46.2434;-45.5042;-46.2498;-44.7594;-52.2886;-48.5148;-47.9900;-48.1947;-37.5659;-47.9265;-50.2500;-48.1540
0.30,5,1,60968420,20.0492,8,-16.4830;-16.4897;-16.4744;-16.5411;-16.6635;-16.4899;-16.5771;-16.5129;-16.4558;-16.3936;-16.6553;-16.4720;-16.5964;-16.5813;-16.6282;-16.8521;-16.7206;-16.9925;-16.9890;-16.7795;-16.7395;-16.7932;-16.8092;-16.6604;-16.7701;-16.5045;-16.4980;-16.2565;-16.0991;-16.1525;-15.9865;-15.7848;-15.5907;-15.4249;-15.0878;-14.9205
0.30,5,0,60991509,14.3657,12,-30.5147;-30.4803;-31.4029;-30.6782;-31.3621;-31.0517;-31.1690;-30.0660;-30.7043;-31.0788;-30.2350;-31.3809;-30.7621;-30.5820;-30.8001;-30.7026;-30.7261;-30.9023;-30.4905;-30.7301;-31.1116;-31.0857;-30.2871;-29.7386;-31.5264;-29.9952;-30.8324;-31.5993;-30.4715;-30.0121;-31.7541;-32.1958;-29.4457;-30.2872;-31.0113;-31.0105
0.30,5,1,61041414,28.9003,8,-16.0660;-16.0638;-16.0775;-16.1376;-16.1319;-16.1124;-16.0636;-16.0603;-16.0538;-16.0995;-16.0416;-16.0648;-16.1091;-16.0695;-16.0745;-16.0531;-16.1258;-16.1247;-16.1512;-16.1745;-16.1737;-16.2135;-16.1918;-16.1915;-16.1750;-16.1393;-16.1125;-16.0120;-15.8224;-15.8225;-15.7659;-15.5836;-15.4886;-15.3321;-15.0195;-14.6986
0.30,5,0,61182531,16.5393,9,-15.1657;-15.1886;-15.1766;-15.1332;-15.1416;-15.1599;-15.1619;-15.1097;-15.1440;-15.0944;-15.1378;-15.0987;-15.1225;-15.1283;-15.1407;-15.1378;-15.1210;-15.2036;-15.1879;-15.1705;-15.1656;-15.1365;-15.1552;-15.1008;-15.0946;-15.0636;-15.0036;-14.9174;-14.8741;-14.7828;-14.7241;-14.5446;-14.3961;-14.2002;-14.0183;-13.5777
